	Oui/vie/saine	Oui/personne/saine	Oui/peau/saine	Oui/nourriture/saine	Oui/chair/saine	Oui/écorces/saines	Oui/dents/saines	Oui/bouche/saine	Oui/jambe/saine	Oui/feuilles/saines	Non/colère/saine	Oui/bretelles/fines	Oui/peau/fine	Oui/couche/fine	Oui/robe/fine	Oui/lames/fines	Oui/feuilles/fines	Oui/moustaches/fines	Oui/laine/fine	Oui/tissu/fin	Oui/matelas/fin	Non/observateur/fin	Oui/marquise/belle	Oui/princesse/belle	Oui/chevaux/beaux	Oui/violon/beau	Oui/baron/beau	Oui/fleurs/belles	Oui/maison/belle	Oui/visage/beau	Oui/pantalon/beau	Oui/bateau/beau	Non/couple/beau	Oui/salle/grande	Oui/arbres/grands	Oui/escalier/grand	Oui/supermarché/grand	Oui/chapiteau/grand	Oui/écurie/grande	Oui/chapeau/grand	Oui/couteau/grand	Oui/îles/grandes	Oui/panneaux/grands	Non/journalistes/grands	Oui/lèvres/brillantes	Oui/veine/brillante	Oui/épées/brillantes	Oui/boule/brillante	Oui/constellations/brillantes	Oui/tissu/brillant	Oui/cuirasse/brillante	Oui/sphère/brillante	Oui/halo/brillant	Oui/pièces/brillantes	Non/idée/brillante	Oui/éclats/brillants	Oui/dents/brillantes	Oui/lunettes/brillantes	Oui/chaussures/brillantes	Oui/cristaux/brillants	Oui/lame/brillante	Oui/lune/brillante	Oui/métal/brillant	Oui/anneau/brillant	Oui/aiguilles/brillantes	Non/élève/brillante	Oui/moustache/fine	Oui/membrane/fine	Oui/sandales/fines	Oui/pattes/fines	Oui/lunettes/fines	Oui/bandes/fines	Oui/mouchoir/fin	Oui/collier/fin	Oui/cigarettes/fines	Oui/stylet/fin	Non/ouïe/fine	Oui/cadres/grands	Oui/lévrier/grand	Oui/nef/grande	Oui/portefeuille/grand	Oui/figurines/grandes	Oui/salon/grand	Oui/fenêtres/grandes	Oui/carnets/grands	Oui/mains/grandes	Oui/arc/grand	Non/chanteur/grand	Oui/salon/beau	Oui/garçon/beau	Oui/robe/belle	Oui/bracelet/beau	Oui/sièges/beaux	Oui/feuillages/beaux	Oui/cathédrale/belle	Oui/seins/beaux	Oui/table/belle	Oui/chapeau/beau	Non/temps/beau	Oui/père/bon	Oui/élèves/bons	Oui/mère/bonne	Oui/nageur/bon	Oui/tireur/bon	Oui/étudiants/bons	Oui/professeure/bonne	Oui/commandant/bon	Oui/jardinier/bon	Oui/comédienne/bonne	Non/douche/bonne
Oui/arc/grand	-0.10160835087299347	-0.11767370253801346	-0.07535013556480408	-0.048074766993522644	-0.0203635785728693	-0.04167128726840019	-0.05325305834412575	-0.1434519737958908	-0.0830153226852417	-0.09993842989206314	0.11168378591537476	0.10676250606775284	0.02523268386721611	0.14750738441944122	0.11284488439559937	0.014037635177373886	0.07903125882148743	0.10988659411668777	0.19444268941879272	-0.037756986916065216	-0.0648617297410965	0.07606096565723419	0.10271037369966507	0.03530445694923401	0.22005102038383484	0.25239765644073486	0.13010409474372864	0.033663515001535416	0.13121497631072998	-0.00012747156142722815	0.16723087430000305	0.14318887889385223	0.2120225578546524	0.21468757092952728	0.46070727705955505	0.4634161591529846	0.46660149097442627	0.5555087924003601	0.5011630654335022	0.5536589026451111	0.4740850329399109	0.4178310036659241	0.3846403956413269	0.3268240690231323	0.05049245432019234	0.12236727029085159	0.12710043787956238	-0.033630117774009705	-0.04416812211275101	-0.10119916498661041	0.011848061345517635	-0.08410775661468506	-0.02311132848262787	-0.04876970872282982	-0.06540932506322861	0.09887482970952988	0.03903626650571823	0.09408515691757202	-0.015270003117620945	-0.022412311285734177	0.038707930594682693	-0.07852555811405182	0.04130531847476959	0.05018118768930435	0.08810049295425415	-0.06318376213312149	0.2022201418876648	0.19727565348148346	0.17378732562065125	0.30809032917022705	0.1696217805147171	0.1433194875717163	0.21868178248405457	0.27804726362228394	-0.04927472397685051	0.14082662761211395	0.15848571062088013	0.429405152797699	0.14089179039001465	0.555748701095581	0.5464468598365784	0.43800681829452515	0.36054274439811707	0.3779929578304291	0.3481817841529846	0.3712981939315796	1.0	0.3534542918205261	0.0995674654841423	0.1454596221446991	0.037281185388565063	0.17492099106311798	0.1700715869665146	-0.0903811901807785	0.08124373108148575	0.1726139336824417	0.13493065536022186	0.15936818718910217	0.06232353672385216	0.13606593012809753	0.04876730963587761	0.24491509795188904	0.2388956993818283	0.29287099838256836	0.06413108110427856	0.18394047021865845	0.3305073380470276	0.141299769282341	0.11406420916318893	0.19695088267326355	
Non/chanteur/grand	-0.07656864821910858	-0.17845189571380615	-0.049744829535484314	-0.053693100810050964	0.042212679982185364	-0.08843394368886948	-0.1919211894273758	-0.16423971951007843	0.00901874527335167	0.02278689481317997	0.05286528915166855	-0.029729332774877548	0.002219193847849965	0.04877849668264389	-0.03891148790717125	-0.056332726031541824	0.04518330842256546	-0.08451972156763077	0.07028559595346451	0.015059913508594036	-0.10828308016061783	0.04892487823963165	0.24470503628253937	0.10184981673955917	0.20068271458148956	0.31232208013534546	0.132826030254364	0.2009575068950653	0.14479339122772217	0.05768565833568573	0.19780665636062622	0.21090513467788696	0.30445724725723267	0.19839030504226685	0.2646274268627167	0.20938800275325775	0.42764297127723694	0.4215324819087982	0.36104291677474976	0.2881220579147339	0.22840474545955658	0.3077651858329773	0.3212030231952667	0.4950155019760132	-0.008485035039484501	0.21742784976959229	-0.013180306181311607	0.17273317277431488	-0.053091730922460556	0.09405531734228134	-0.08653037250041962	-0.018387630581855774	-0.04035019502043724	-0.025284457951784134	0.07362566888332367	0.2054269015789032	-0.04347054287791252	0.1199784204363823	-0.08048231154680252	0.12958264350891113	-0.04443369060754776	-0.045669443905353546	0.08804497122764587	0.09286069124937057	0.13306878507137299	0.06995914876461029	-0.0429297536611557	0.07390882074832916	0.023185333237051964	0.22947914898395538	-0.12227067351341248	-0.02158801071345806	0.08763045817613602	0.023527774959802628	-0.09797956049442291	0.11388053745031357	0.15630070865154266	0.3547465205192566	0.08398035168647766	0.36593908071517944	0.34839507937431335	0.3010026812553406	0.10739383101463318	0.3037455677986145	0.1414402723312378	0.1926169991493225	0.3534542918205261	1.0	0.061881840229034424	0.20925705134868622	0.11322368681430817	0.23398186266422272	0.20561257004737854	-0.04024071991443634	0.17600035667419434	0.1489369422197342	0.027768466621637344	0.06739587336778641	0.152785524725914	0.19356413185596466	0.11488907039165497	0.12560656666755676	0.2611040472984314	0.32954150438308716	-0.09486250579357147	0.14415964484214783	0.32926470041275024	0.27121904492378235	0.23569975793361664	0.05090946704149246	
Oui/salon/beau	-0.015804113820195198	0.011898188851773739	-0.026598282158374786	0.2935938239097595	-0.12256629765033722	0.140739306807518	0.0852288007736206	0.019872091710567474	0.026154352352023125	0.0692870169878006	-0.021935665979981422	0.15330101549625397	0.05191147327423096	-0.0040110996924340725	0.08496443182229996	0.1060214564204216	0.09478993713855743	0.15663674473762512	0.11430413275957108	0.05670229345560074	-0.051851242780685425	-0.012052987702190876	0.21122689545154572	0.22912512719631195	0.37566742300987244	0.4774519205093384	0.55832839012146	0.35154423117637634	0.18123666942119598	0.5669095516204834	0.4141260087490082	0.22553345561027527	0.4733695983886719	0.11465078592300415	-0.004470967687666416	0.08762537688016891	0.2785259783267975	0.015157504938542843	0.031197791919112206	0.21558216214179993	0.02631556987762451	0.06971371173858643	-0.05075995251536369	0.12297698855400085	0.05508200451731682	-0.04580514505505562	0.027034202590584755	-0.08707728981971741	0.002369652269408107	-0.002018542028963566	-0.18318329751491547	-0.011948144063353539	-0.007151184603571892	0.04595823958516121	-0.06386566907167435	-0.08616051822900772	-0.10225831717252731	0.024322299286723137	-0.0846010223031044	-0.14764295518398285	0.035252127796411514	-0.1778942495584488	-0.09289278835058212	-0.09109138697385788	-0.09983931481838226	0.0052690664306283	0.2278759628534317	0.0545307993888855	0.2631208896636963	0.002062051324173808	0.2830834984779358	0.17377488315105438	0.2175072431564331	0.23662054538726807	0.1057734489440918	0.14616815745830536	0.14672861993312836	0.10974753648042679	0.017779918387532234	0.0880642831325531	0.18322618305683136	-0.02869475819170475	0.49372583627700806	0.0777382105588913	0.003916193265467882	-0.1599089801311493	0.0995674654841423	0.061881840229034424	1.0	0.552389919757843	0.1758519560098648	0.3872157037258148	0.4608512222766876	0.21819409728050232	0.13852691650390625	0.4359985589981079	0.5942636728286743	0.47658783197402954	0.37089839577674866	0.4094736874103546	0.33743512630462646	0.062091343104839325	0.2709081470966339	0.21989156305789948	0.45014795660972595	0.08923528343439102	0.19341327250003815	0.32027894258499146	0.2761075794696808	0.23148192465305328	
Oui/garçon/beau	-0.1164078414440155	0.0018436642130836844	-0.07614263892173767	0.17549189925193787	-0.11716744303703308	0.11332843452692032	0.019032571464776993	-0.010825274512171745	-0.0004099697689525783	-0.005446561146527529	-0.046133626252412796	0.12505415081977844	-0.011819963343441486	0.06458555161952972	0.040403902530670166	0.019965410232543945	0.05169956013560295	0.044920578598976135	0.023098785430192947	-0.0009704203112050891	-0.07257948815822601	0.01953902654349804	0.32376086711883545	0.3244844675064087	0.4472014009952545	0.5608167052268982	0.47747933864593506	0.279049277305603	0.2070440649986267	0.48829489946365356	0.4976150393486023	0.23773854970932007	0.5626862049102783	0.11847148835659027	0.09793815016746521	0.09922366589307785	0.3413282632827759	0.1309843510389328	0.06773040443658829	0.2242915779352188	0.10280413925647736	0.07826755940914154	-0.006526564713567495	0.1660051792860031	-0.027458464726805687	-0.031478773802518845	-0.031198015436530113	-0.1029716208577156	-0.05261237919330597	-0.020564697682857513	-0.20167699456214905	-0.0330006442964077	-0.15030249953269958	0.0391266904771328	-0.04325280711054802	-0.12037886679172516	-0.11946713179349899	0.019583407789468765	-0.13863901793956757	-0.08809958398342133	-0.06354966014623642	-0.1837010383605957	-0.108944371342659	-0.16281646490097046	-0.06220664083957672	0.020058689638972282	0.18127276003360748	0.0007184323621913791	0.2431139349937439	0.11668150126934052	0.14902934432029724	0.11755549162626266	0.10264706611633301	0.15632672607898712	0.0681106373667717	0.1391134262084961	0.10168612748384476	0.1509276181459427	0.07238908857107162	0.14349545538425446	0.1946646124124527	0.046716008335351944	0.3415698707103729	0.11208383738994598	0.02907686121761799	-0.07815033197402954	0.1454596221446991	0.20925705134868622	0.552389919757843	1.0	0.23087278008460999	0.5239778757095337	0.4890003800392151	0.1890973597764969	0.1999051421880722	0.5131949782371521	0.45757219195365906	0.4755140542984009	0.36679011583328247	0.43935349583625793	0.2673346698284149	0.14092493057250977	0.2561192810535431	0.25801146030426025	0.3302534520626068	0.10867062211036682	0.21602484583854675	0.2570411264896393	0.22398841381072998	0.09453736990690231	
Oui/robe/belle	0.024983864277601242	0.054639238864183426	0.08001892268657684	0.13292917609214783	0.11339804530143738	0.11490678787231445	0.1465853452682495	0.10271809995174408	0.2081412971019745	0.19050365686416626	0.07960326224565506	-0.030186805874109268	0.025381101295351982	0.08950445055961609	0.27147820591926575	0.05513566732406616	0.21613122522830963	0.19378533959388733	0.07358502596616745	0.025884920731186867	0.05613262951374054	-0.08693734556436539	0.4232155978679657	0.40589073300361633	0.24724915623664856	0.3533737063407898	0.23248374462127686	0.3837707042694092	0.308072566986084	0.24837739765644073	0.37480422854423523	0.19510683417320251	0.15972170233726501	0.2465077042579651	0.0741024762392044	0.06642719358205795	0.038366805762052536	0.11743640899658203	0.22643543779850006	0.02267233468592167	-0.00248975888825953	0.19270864129066467	0.19298888742923737	0.10008396208286285	0.04532301053404808	-0.010758714750409126	0.2433902472257614	0.06609150022268295	0.09544791281223297	0.07838030904531479	0.1393820345401764	0.07608095556497574	0.09902000427246094	0.0712367370724678	-0.046053554862737656	0.22614619135856628	0.0474306084215641	-0.016860295087099075	0.1146063581109047	0.13689525425434113	0.046932000666856766	0.015225699171423912	0.05145464092493057	0.19716501235961914	0.1647595316171646	0.12241873890161514	0.16144101321697235	0.10536640137434006	0.16885338723659515	0.027068935334682465	0.08602703362703323	0.06679647415876389	0.033255044370889664	-0.04550701007246971	0.1780531406402588	0.06012089177966118	0.2026491016149521	0.11718844622373581	0.08292891085147858	0.15453433990478516	0.0768861174583435	0.14255982637405396	0.0726008415222168	0.16981084644794464	0.09099453687667847	0.16959421336650848	0.037281185388565063	0.11322368681430817	0.1758519560098648	0.23087278008460999	1.0	0.26845666766166687	0.23676930367946625	0.4392462372779846	0.44278663396835327	0.3267113268375397	0.2727411091327667	0.19461862742900848	0.07983918488025665	0.020808113738894463	0.15084291994571686	0.02309112437069416	0.03457244858145714	0.038076870143413544	0.07670260965824127	0.21303045749664307	0.060051966458559036	0.0419258251786232	0.061545830219984055	0.30990102887153625	
Oui/bracelet/beau	-0.15351468324661255	-0.03416848182678223	0.0008978183032013476	0.017230849713087082	-0.07454604655504227	0.02399245835840702	-0.01667921245098114	0.08354277908802032	0.05544481426477432	0.05093986913561821	-0.08033136278390884	0.07096432894468307	0.06458517909049988	0.20740532875061035	0.05667441710829735	0.05259116739034653	0.08528967946767807	0.11421643942594528	0.03763478994369507	-0.02578640729188919	-0.07568871229887009	8.051367331063375e-05	0.3867126405239105	0.3040057122707367	0.39187392592430115	0.4710495173931122	0.34354743361473083	0.37583962082862854	0.22206589579582214	0.33338698744773865	0.5429970026016235	0.2436443567276001	0.5226889252662659	0.1448633074760437	0.07366301119327545	0.08959867060184479	0.23264533281326294	0.15486080944538116	0.09004272520542145	0.29429447650909424	0.06917235255241394	0.15319646894931793	0.24516180157661438	0.21664105355739594	-0.05349745973944664	0.09240329265594482	0.057327449321746826	0.06247450038790703	0.042317356914281845	0.0883336067199707	0.07368461787700653	0.07125361263751984	0.019623735919594765	0.09281503409147263	-0.08692112565040588	-0.038489922881126404	0.03621004521846771	0.11061104387044907	-0.05696224048733711	0.09912930428981781	0.1395149677991867	-0.045708589255809784	0.07448828220367432	0.07156168669462204	0.20738111436367035	-0.05316566303372383	0.07368523627519608	0.0032783905044198036	0.18862861394882202	0.12146488577127457	0.15869764983654022	0.15240775048732758	0.16713830828666687	0.14530597627162933	0.15499766170978546	0.03137117624282837	0.11968812346458435	0.34177449345588684	0.17654888331890106	0.1985272616147995	0.3452972173690796	0.17379789054393768	0.31570008397102356	0.28660687804222107	0.14225660264492035	0.06920452415943146	0.17492099106311798	0.23398186266422272	0.3872157037258148	0.5239778757095337	0.26845666766166687	1.0	0.455053448677063	0.24503834545612335	0.362693190574646	0.5213146209716797	0.4332730770111084	0.3671073615550995	0.21408329904079437	0.2875172197818756	0.10368886590003967	0.06540993601083755	0.23112818598747253	0.26579153537750244	0.14936748147010803	0.08445195853710175	0.11302510648965836	0.16957806050777435	0.04981810972094536	0.12418093532323837	
Oui/sièges/beaux	-0.01935676299035549	-0.003491938579827547	-0.046849574893713	0.0848374143242836	-0.07214007526636124	0.06647244095802307	-0.03119601681828499	-0.062251027673482895	0.03395404294133186	0.0631934329867363	0.0065107145346701145	0.05180198326706886	-0.006071829702705145	0.08597666025161743	-0.004097084514796734	0.08411674201488495	0.09918032586574554	-0.002476431429386139	-0.011217472143471241	0.016823632642626762	-0.0490865595638752	0.009320216253399849	0.2837021052837372	0.2955188751220703	0.4623919427394867	0.4492338299751282	0.4454808533191681	0.31857720017433167	0.27307045459747314	0.4751027226448059	0.42478835582733154	0.3133392632007599	0.4666193723678589	0.11419036239385605	0.08567681908607483	0.12590359151363373	0.26380297541618347	0.11338793486356735	0.09782736748456955	0.2722814381122589	0.11619921028614044	0.15196557343006134	0.058939673006534576	0.26769372820854187	0.033213239163160324	0.038503602147102356	0.033042699098587036	-0.034423068165779114	0.02328699268400669	-0.005029300227761269	-0.2171291559934616	-0.01280433963984251	-0.11417748034000397	0.011398447677493095	-0.004228770267218351	0.0001320069277426228	-0.07441366463899612	0.1343315988779068	-0.0447322241961956	-0.06428331881761551	-0.040033817291259766	-0.17877225577831268	-0.008297034539282322	-0.060049496591091156	-0.005213951226323843	0.08153114467859268	0.0960923284292221	0.03570469468832016	0.18249385058879852	0.19603963196277618	0.16293607652187347	0.17608053982257843	0.17690657079219818	0.2499254047870636	0.05180089920759201	0.11723732203245163	0.02945188619196415	0.23164495825767517	-0.05361879989504814	0.10323633998632431	0.22034241259098053	0.08422406762838364	0.34088557958602905	0.14417707920074463	0.076688751578331	0.0033149244263768196	0.1700715869665146	0.20561257004737854	0.4608512222766876	0.4890003800392151	0.23676930367946625	0.455053448677063	1.0	0.17547067999839783	0.15953923761844635	0.5026615262031555	0.4772886335849762	0.4179110527038574	0.3420947194099426	0.2153564840555191	0.21868187189102173	0.1485968381166458	0.2915326952934265	0.25211721658706665	0.2929378151893616	0.03311857953667641	0.244479238986969	0.26053929328918457	0.19145075976848602	0.0672224834561348	
Oui/feuillages/beaux	0.07043799012899399	0.05741281434893608	0.16441497206687927	0.12845973670482635	0.12820979952812195	0.21646176278591156	0.2591899335384369	0.1814916580915451	0.21008606255054474	0.32616356015205383	0.005504179280251265	0.023192137479782104	0.10591807216405869	0.07840573042631149	0.20204338431358337	0.05777326598763466	0.3116920590400696	0.3352774381637573	0.006856145802885294	0.17919707298278809	0.32801371812820435	0.008572551421821117	0.2807343900203705	0.29269009828567505	0.2048615664243698	0.3488397002220154	0.2754671573638916	0.45304062962532043	0.11566972732543945	0.2836577594280243	0.19077429175376892	0.11798413097858429	0.08309200406074524	0.13709795475006104	0.108548603951931	0.04983045905828476	0.02583417296409607	0.04431753605604172	0.0990433618426323	0.013565866276621819	0.0020274482667446136	0.15866988897323608	0.24805428087711334	0.016501814126968384	0.08333219587802887	-0.11039026826620102	0.25668442249298096	0.07511474192142487	0.18803393840789795	0.11331086605787277	0.2768493592739105	0.02460690774023533	0.3392709195613861	0.10819117724895477	-0.09989254921674728	0.25786226987838745	0.1746179163455963	-0.07339289784431458	0.08275085687637329	0.1820926070213318	0.1880614310503006	0.11572928726673126	0.06789631396532059	0.1959003359079361	0.1443515121936798	0.14976118505001068	0.1457543522119522	0.15735583007335663	0.04271671921014786	-0.1309836059808731	0.10846162587404251	-0.07688911259174347	0.14939360320568085	0.01494841929525137	0.23821748793125153	0.0710882619023323	0.28189197182655334	0.12285515666007996	0.3019230365753174	-0.0030752632301300764	0.055748503655195236	0.02775629796087742	0.06365957856178284	0.09695830941200256	0.12660275399684906	0.1056535392999649	-0.0903811901807785	-0.04024071991443634	0.21819409728050232	0.1890973597764969	0.4392462372779846	0.24503834545612335	0.17547067999839783	1.0	0.37424883246421814	0.2661970257759094	0.22561350464820862	0.24813179671764374	0.044929616153240204	0.03980996832251549	0.17610687017440796	0.05026353895664215	-0.056017547845840454	0.04342666640877724	0.09478213638067245	0.09942635148763657	0.05675968900322914	0.09640465676784515	-0.04334186390042305	0.3332850933074951	
Oui/cathédrale/belle	-0.05766720697283745	0.027346119284629822	0.20697173476219177	0.08748809248209	0.09641192108392715	0.04404842481017113	0.13413244485855103	0.18318134546279907	0.13085825741291046	0.07580779492855072	-0.005451552104204893	0.04430440813302994	0.1850506216287613	0.3667260408401489	0.18689894676208496	0.10443256795406342	0.19646762311458588	0.1861223727464676	0.014165056869387627	-0.030067743733525276	-0.011726663447916508	0.01955724135041237	0.4550574719905853	0.4758894741535187	0.2917695939540863	0.3271726965904236	0.17370158433914185	0.46992164850234985	0.2711706757545471	0.03514358401298523	0.2546786069869995	0.19616109132766724	0.273977130651474	0.2553774416446686	0.16996967792510986	0.10892928391695023	0.1177617758512497	0.1536591798067093	0.2703976631164551	0.010906031355261803	-0.0410134457051754	0.2655715346336365	0.30302008986473083	0.1430387943983078	-0.04620276391506195	-0.014778496697545052	0.2282075434923172	0.17085501551628113	0.05037111043930054	0.06440693885087967	0.17354708909988403	0.019710391759872437	0.061157044023275375	0.11292976886034012	-0.09834258258342743	0.2282264083623886	0.10217123478651047	0.006632304284721613	-0.07494954019784927	0.1934620887041092	0.16480512917041779	0.06514117121696472	0.07316270470619202	0.2427797168493271	0.22547021508216858	0.03594125807285309	0.1615152508020401	0.10317963361740112	0.15818102657794952	-0.037758879363536835	0.17242802679538727	0.11351832747459412	0.07053577899932861	-0.009486381895840168	0.30271121859550476	0.010682306252419949	0.3181513249874115	0.2916437089443207	0.1252928078174591	0.27542844414711	0.17767496407032013	0.24466703832149506	0.034168120473623276	0.25353172421455383	0.0932362750172615	0.04927785322070122	0.08124373108148575	0.17600035667419434	0.13852691650390625	0.1999051421880722	0.44278663396835327	0.362693190574646	0.15953923761844635	0.37424883246421814	1.0	0.3010699450969696	0.231379896402359	0.00637845229357481	0.02375575341284275	0.09855975955724716	0.1527203470468521	0.03845801576972008	0.09218131005764008	0.10750535875558853	0.0140719348564744	0.22040198743343353	0.04061538726091385	0.04869414120912552	-0.00956733338534832	0.19779342412948608	
Oui/seins/beaux	-0.222597137093544	-0.034270256757736206	-0.05525287240743637	0.09443316608667374	-0.17029765248298645	0.15166255831718445	0.01938173733651638	0.07431213557720184	-0.03897160291671753	-0.09200305491685867	-0.050535812973976135	0.11357530206441879	0.029492614790797234	0.2405785769224167	0.04599617421627045	0.06215914338827133	0.0711502954363823	0.18838103115558624	0.12794288992881775	-0.034804731607437134	-0.02775610238313675	0.11995819956064224	0.35424569249153137	0.34301283955574036	0.4660467505455017	0.5500994324684143	0.37630370259284973	0.37470534443855286	0.16361510753631592	0.36529457569122314	0.4973568916320801	0.20078709721565247	0.5085304975509644	0.10900180041790009	0.1875806301832199	0.15275025367736816	0.2281051129102707	0.14970198273658752	0.12195476144552231	0.31014761328697205	0.1605599820613861	0.20455798506736755	0.20055168867111206	0.18638136982917786	0.044791705906391144	-0.06209056079387665	0.1047215387225151	-0.03189940005540848	0.023080455139279366	-0.031950488686561584	-0.08147060126066208	0.00710945064201951	-0.04331746697425842	-0.03166256472468376	-0.04632735997438431	-0.001370615093037486	-0.04283110424876213	0.022209685295820236	-0.14053979516029358	-0.07924962788820267	0.08095090091228485	-0.15791107714176178	-0.10034533590078354	0.030429769307374954	0.06201066076755524	0.03300077095627785	0.20326079428195953	0.05943901836872101	0.32221266627311707	0.10901141911745071	0.2848025858402252	0.1387845277786255	0.18868312239646912	0.156950905919075	0.13883914053440094	0.07325137406587601	0.24051517248153687	0.23109090328216553	0.14458690583705902	0.15830744802951813	0.29495835304260254	0.10384634137153625	0.376495361328125	0.2588028013706207	0.18010932207107544	0.02503444068133831	0.1726139336824417	0.1489369422197342	0.4359985589981079	0.5131949782371521	0.3267113268375397	0.5213146209716797	0.5026615262031555	0.2661970257759094	0.3010699450969696	1.0	0.45077186822891235	0.4568496644496918	0.22096800804138184	0.3416149616241455	0.28444576263427734	0.09902757406234741	0.30546334385871887	0.26004165410995483	0.33004456758499146	0.18043528497219086	0.1808970719575882	0.2242136299610138	0.14478649199008942	0.21439474821090698	
Oui/table/belle	0.10841129720211029	0.1633346974849701	0.04717916250228882	0.3467600345611572	-0.006021467503160238	0.18147143721580505	0.19281645119190216	0.15460015833377838	0.19913673400878906	0.19481591880321503	0.004248546902090311	0.26510846614837646	0.11009886115789413	0.14329694211483002	0.18040885031223297	0.23061886429786682	0.27633705735206604	0.13975182175636292	0.14958271384239197	-0.04639659821987152	-0.04723043739795685	-0.05142010375857353	0.2655904293060303	0.2746668756008148	0.39374789595603943	0.36293524503707886	0.3354789912700653	0.4065724313259125	0.26122161746025085	0.5086694955825806	0.41198983788490295	0.25474822521209717	0.4848029315471649	0.20584507286548615	-0.042868830263614655	0.04328683018684387	0.21766701340675354	-0.03824407979846001	0.08161084353923798	0.25177979469299316	0.02608496882021427	0.2171817570924759	-0.029748598113656044	0.09546976536512375	0.19245685636997223	0.09345903992652893	0.10884993523359299	0.05055394396185875	0.049624618142843246	0.027775518596172333	-0.01815992034971714	0.10547327995300293	-0.06923610717058182	0.14243341982364655	0.07550770789384842	-0.0580424889922142	0.04820529744029045	0.10209889709949493	0.017394084483385086	-0.01766279526054859	0.20428596436977386	-0.08811645954847336	0.05212997645139694	-0.023851513862609863	0.006526025012135506	0.08390283584594727	0.26242196559906006	0.14441797137260437	0.2925921380519867	0.1045377254486084	0.33328884840011597	0.23677833378314972	0.15153585374355316	0.16637246310710907	0.19539061188697815	0.021884547546505928	0.15953749418258667	0.049832962453365326	0.09313284605741501	0.1383458524942398	0.12888406217098236	0.03985969349741936	0.3900207281112671	0.1168714240193367	-0.04100731015205383	-0.04792894423007965	0.13493065536022186	0.027768466621637344	0.5942636728286743	0.45757219195365906	0.2727411091327667	0.4332730770111084	0.4772886335849762	0.22561350464820862	0.231379896402359	0.45077186822891235	1.0	0.46721118688583374	0.23719757795333862	0.3018469214439392	0.32994452118873596	0.10867642611265182	0.1273176521062851	0.20703719556331635	0.4361204206943512	0.007748184725642204	0.08747446537017822	0.18055395781993866	0.28944310545921326	0.2376161366701126	
Oui/chapeau/beau	-0.05810923874378204	0.0043163001537323	-0.0864580050110817	0.134946808218956	-0.1895517259836197	0.2129652351140976	0.07983732223510742	0.06874705106019974	-0.011262347921729088	0.0831606388092041	0.033460427075624466	0.12441706657409668	-0.03364348039031029	-0.011255401186645031	0.08735106885433197	0.12700584530830383	0.1134219840168953	0.1430901139974594	0.08217940479516983	0.026468897238373756	0.03784676641225815	0.03072969615459442	0.06945866346359253	0.09226182103157043	0.3615875840187073	0.47617441415786743	0.3226907253265381	0.17795391380786896	0.08036331832408905	0.5318122506141663	0.3991438150405884	0.17061205208301544	0.36397963762283325	0.03736487030982971	0.06436491757631302	0.06942251324653625	0.20545271039009094	0.09724446386098862	-0.016060765832662582	0.4737966060638428	0.26279422640800476	0.07857821881771088	-0.05829795077443123	0.09968165308237076	0.15824316442012787	-0.042745813727378845	0.0610002800822258	-0.09877527505159378	0.061022624373435974	-0.03518126532435417	-0.07705629616975784	-0.048481542617082596	-0.0179850235581398	0.06643425673246384	0.03673325479030609	-0.07173328101634979	-0.010967823676764965	0.18108315765857697	0.06582678854465485	-0.16806401312351227	0.06330735981464386	-0.15585683286190033	-0.16299228370189667	-0.1093205139040947	-0.05649932101368904	0.090018630027771	0.25071200728416443	0.12908217310905457	0.2632463276386261	0.045023415237665176	0.2345379889011383	0.051798127591609955	0.19408299028873444	0.22846785187721252	0.03590083494782448	0.14086322486400604	0.13399749994277954	-0.014978266321122646	0.01598641276359558	0.021585717797279358	0.16443513333797455	-0.01716328039765358	0.3351573050022125	0.09479217231273651	0.044371917843818665	-0.07195649296045303	0.15936818718910217	0.06739587336778641	0.47658783197402954	0.4755140542984009	0.19461862742900848	0.3671073615550995	0.4179110527038574	0.24813179671764374	0.00637845229357481	0.4568496644496918	0.46721118688583374	1.0	0.1943836510181427	0.3065085709095001	0.2483324110507965	0.11224276572465897	0.1283227801322937	0.1982942372560501	0.37688517570495605	0.06181417033076286	0.19456450641155243	0.24323537945747375	0.27116942405700684	0.1891741007566452	
