	Oui/balles/plomb	Oui/lamelles/plomb	Oui/balle/plomb	Oui/noyaux/plomb	Oui/cartouches/plomb	Oui/billes/plomb	Oui/boulet/plomb	Oui/bille/plomb	Oui/plaque/plomb	Oui/coupole/plomb	Non/soleil/plomb	Oui/urne/plomb	Oui/tablette/plomb	Oui/tuyau/plomb	Oui/cercueil/plomb	Oui/cage/plomb	Oui/gants/plomb	Oui/masse/plomb	Oui/lingot/plomb	Oui/morceau/plomb	Oui/armatures/plomb	Non/silence/plomb	Oui/cheval/grand	Oui/appartement/grand	Oui/lit/grand	Oui/seau/grand	Oui/tableau/grand	Oui/table/grande	Oui/parking/grand	Oui/librairie/grande	Oui/bureau/grand	Oui/miroir/grand	Non/vent/grand	Oui/manteaux/grands	Oui/surface/grande	Oui/mur/grand	Oui/maison/grande	Oui/femme/grande	Oui/parc/grand	Oui/poignard/grand	Oui/chêne/grand	Oui/tentes/grandes	Oui/sacs/grands	Non/ami/grand	Oui/fossé/profond	Oui/galeries/profondes	Oui/gorges/profondes	Oui/puits/profond	Oui/fosse/profonde	Oui/grotte/profonde	Oui/faille/profonde	Oui/caverne/profonde	Oui/forêt/profonde	Oui/cavité/profonde	Non/dégoût/profond	Oui/lac/profond	Oui/tranchées/profondes	Oui/canyons/profonds	Oui/crique/profonde	Oui/sous-sol/profond	Oui/trous/profonds	Oui/remous/profond	Oui/sillon/profond	Oui/douve/profonde	Oui/puisard/profond	Non/sommeil/profond	Oui/lunettes/grosses	Oui/boutons/gros	Oui/chevalière/grosse	Oui/piquets/gros	Oui/objet/gros	Oui/vaisseau/gros	Oui/poche/grosse	Oui/bacs/gros	Oui/flocons/gros	Oui/cloches/grosses	Non/chagrin/gros	Oui/troupeau/éléphants	Oui/groupe/éléphants	Oui/bouse/éléphant	Oui/pattes/éléphants	Oui/défenses/éléphant	Oui/trompe/éléphant	Oui/crânes/éléphant	Oui/peau/éléphant	Oui/dents/éléphant	Oui/tête/éléphant	Non/mémoire/éléphant	Oui/équipement/lourd	Oui/plateau/lourd	Oui/cartable/lourd	Oui/manteau/lourd	Oui/ouvrage/lourd	Oui/bouclier/lourd	Oui/portail/lourd	Oui/revolver/lourd	Oui/crâne/lourd	Oui/sac/lourd	Non/bilan/lourd	Oui/doigts/longs	Oui/mèches/longues	Oui/chaussette/longue	Oui/bras/long	Oui/tables/longues	Oui/guibolles/longues	Oui/moustaches/longues	Oui/siège/long	Oui/mur/long	Oui/queue/longue	Non/lettre/longue
Oui/peau/éléphant	0.03535249084234238	0.04558727890253067	0.1918182671070099	-0.0649309977889061	-0.10103272646665573	-0.0011368505656719208	-0.022260190919041634	0.0865711122751236	0.27760612964630127	0.08518978208303452	0.08485282212495804	-0.06193321943283081	0.05363227799534798	-0.01025870069861412	-0.12403026968240738	0.02937575802206993	0.029377035796642303	0.16110697388648987	-0.001203344319947064	0.07786783576011658	-0.08988115936517715	-0.06953774392604828	-0.12111884355545044	0.0176253579556942	0.06436261534690857	0.00047910146531648934	0.1105210930109024	-0.0366479866206646	0.025655902922153473	-0.1215367466211319	-0.018518317490816116	-0.041996315121650696	0.05327541381120682	0.05330639332532883	0.09094595909118652	0.10582201182842255	-0.02163754776120186	0.10627741366624832	-0.029708728194236755	-0.0938735231757164	-0.09224362671375275	-0.0019262570422142744	-0.057447198778390884	-0.07187898457050323	0.026152580976486206	-0.016649415716528893	0.10617227852344513	0.019024545326828957	0.19554629921913147	0.060101479291915894	0.04988747835159302	0.10098791122436523	0.047575198113918304	0.044950660318136215	-0.032098643481731415	0.15032899379730225	-0.11664840579032898	0.03280689939856529	0.14770390093326569	0.06064736098051071	-0.02600720524787903	-0.007238359190523624	0.02106587588787079	0.15696564316749573	-0.07983613014221191	0.056561946868896484	-0.039413873106241226	-0.1140139028429985	-0.17000757157802582	0.002318779705092311	-0.21331064403057098	-0.12029366195201874	-0.02278546243906021	-0.12616126239299774	-0.08013143390417099	-0.009806185960769653	-0.1288226991891861	0.4350322186946869	0.3789599537849426	0.47033947706222534	0.5083509683609009	0.45123234391212463	0.5801914930343628	0.2884407043457031	1.0	0.44707590341567993	0.5672566890716553	0.5093881487846375	-0.20591649413108826	0.06437226384878159	0.018648983910679817	0.03408157452940941	-0.13835854828357697	-0.08380483090877533	-0.005575965624302626	-0.1816786527633667	-0.04472271353006363	0.09269270300865173	-0.08354999125003815	0.0798516720533371	-0.05270955339074135	-0.0022892404813319445	-0.013310881331562996	-0.06718047708272934	0.01440354436635971	-0.06644225865602493	0.11118078976869583	-0.027018597349524498	0.15919524431228638	-0.0023181079886853695	
Oui/dents/éléphant	0.2827790677547455	0.2317216694355011	-0.004676923155784607	0.2123604267835617	0.20239564776420593	0.2649317681789398	-0.07508748024702072	-0.032338645309209824	0.1451328694820404	-0.05901871249079704	0.012973097153007984	-0.025635289028286934	0.030092669650912285	-0.0036896318197250366	-0.07490497827529907	0.006238414905965328	0.2962641716003418	-0.019073504954576492	0.1234169453382492	0.07102452218532562	0.18148468434810638	-0.12205363065004349	-0.17229436337947845	-0.08445173501968384	-0.08214709907770157	-0.04058079794049263	-0.04102145507931709	0.09624862670898438	-0.0818217396736145	-0.0646238923072815	-0.053066935390233994	-0.023781947791576385	-0.05433570221066475	-0.042655397206544876	-0.029728423804044724	-0.1867433488368988	-0.10506748408079147	-0.010392234660685062	-0.027117813006043434	-0.09273311495780945	-0.06657464802265167	-0.15118296444416046	-0.11158465594053268	-0.10003353655338287	0.06121388077735901	0.09837117046117783	0.12327030301094055	-0.004316249396651983	0.14592918753623962	0.01597624458372593	0.12869906425476074	0.16941334307193756	0.15963555872440338	0.11041666567325592	0.03227253258228302	0.05176989361643791	-0.09720340371131897	0.02141760289669037	0.21969033777713776	0.03976147994399071	0.11042822897434235	0.01975083164870739	0.007257053162902594	0.26128950715065	0.12369800359010696	0.11063352227210999	0.1388944536447525	0.05091892555356026	-0.016275689005851746	0.035122569650411606	-0.061651453375816345	-0.0343807153403759	-0.01710747927427292	-0.16924627125263214	-0.0061416360549628735	0.05430125072598457	-0.10026921331882477	0.016215985640883446	-0.03356163203716278	0.49949803948402405	0.392281711101532	0.6225045323371887	0.48748284578323364	0.5507646799087524	0.44707590341567993	1.0	0.42522332072257996	0.3862622082233429	-0.06457668542861938	0.0029957450460642576	0.06950519233942032	-0.010894491337239742	-0.08815614134073257	-0.007194782141596079	-0.002457049675285816	0.021192114800214767	0.03588254004716873	-0.03042418882250786	-0.04906041547656059	0.06335878372192383	0.15081673860549927	0.18080829083919525	-0.03555254638195038	-0.09709981083869934	0.03318193554878235	0.09535284340381622	-0.06056817248463631	-0.0833066925406456	0.03519655764102936	-0.047631844878196716	
Oui/tête/éléphant	0.07680389285087585	-0.07922686636447906	0.16917094588279724	-0.16008861362934113	-0.07542099058628082	0.0037013073451817036	-0.03849310427904129	0.0578928180038929	0.316179484128952	-0.012725155800580978	0.19684870541095734	0.022705066949129105	0.05760623887181282	0.18187370896339417	-0.00027051125653088093	0.06054460629820824	0.00948737096041441	0.2261258214712143	0.0956588014960289	0.21232642233371735	-0.06310635805130005	-0.032311923801898956	-0.14652712643146515	-0.16862551867961884	-0.07345017790794373	-0.14876800775527954	0.07763923704624176	0.05705447494983673	-0.14439383149147034	-0.19906410574913025	-0.19115088880062103	-0.08672966808080673	0.0053856163285672665	-0.11200333386659622	0.05573860928416252	-0.053083356469869614	-0.05780802294611931	0.1042879968881607	-0.10478030145168304	-0.21125972270965576	-0.27490946650505066	-0.1081652045249939	-0.21617409586906433	-0.18932612240314484	-0.03395240381360054	-0.05418875440955162	-0.029782578349113464	0.0022994205355644226	0.021485788747668266	0.09491019695997238	-0.07529401034116745	0.03359702229499817	0.09500515460968018	-0.0012876233085989952	-0.03697551041841507	0.07248416543006897	-0.17967703938484192	0.19419437646865845	0.15569432079792023	-0.11725111305713654	0.1406543105840683	-0.223641499876976	-0.18693631887435913	0.1373419314622879	-0.2149384766817093	-0.1159352958202362	-0.03899592533707619	-0.19893290102481842	-0.2287282943725586	-0.04526675492525101	-0.1100756898522377	-0.13779504597187042	-0.10303641110658646	-0.16366799175739288	-0.14858391880989075	0.022142240777611732	-0.18589022755622864	0.43454697728157043	0.44962671399116516	0.4723888039588928	0.4253459870815277	0.40681061148643494	0.5405731201171875	0.3416230082511902	0.5672566890716553	0.42522332072257996	1.0	0.5420054793357849	-0.024723824113607407	0.12149406969547272	-0.05768537148833275	-0.040376342833042145	-0.14252601563930511	0.01999281905591488	0.09573914110660553	-0.04669656231999397	0.021794160827994347	0.12155511975288391	0.059843674302101135	-0.13544754683971405	-0.09765031188726425	-0.1622171401977539	-0.06848964095115662	0.09665603190660477	-0.12656782567501068	-0.20641398429870605	-0.05044427141547203	-0.13445520401000977	0.07807482033967972	-0.09832201153039932	
Non/mémoire/éléphant	0.11963604390621185	-0.1023176833987236	0.3123787045478821	-0.12353412061929703	-0.028796570375561714	0.05470287799835205	0.025751285254955292	0.17423483729362488	0.26602572202682495	0.04977244883775711	0.2997496724128723	0.0789247378706932	0.15296095609664917	0.15426939725875854	0.08822094649076462	0.058735329657793045	0.09496171027421951	0.26329708099365234	0.05342518538236618	0.22775013744831085	-0.011500678025186062	0.1416376680135727	-0.09872989356517792	-0.0348469503223896	-0.0341561958193779	0.01822933740913868	0.1554143726825714	-0.09115150570869446	0.10917744040489197	-0.15385235846042633	-0.0706140473484993	-0.1493373066186905	-0.0035305239725857973	-0.06950511783361435	0.11287587881088257	0.04866194352507591	0.01177882868796587	0.19194458425045013	-0.09518574923276901	-0.23745562136173248	-0.1786329448223114	-0.02396080270409584	-0.11167190223932266	-0.01933983527123928	0.035240184515714645	0.061733510345220566	0.010119975544512272	0.0646011009812355	0.21872171759605408	0.1366281360387802	0.03919961303472519	0.17318929731845856	0.09478408843278885	0.1474679857492447	0.05393311753869057	0.1917717456817627	-0.15818826854228973	0.09118925034999847	0.06937401741743088	0.005955961532890797	-0.0374104306101799	-0.02149311453104019	-0.019257308915257454	0.1946474015712738	-0.0913948118686676	0.054466430097818375	-0.151548370718956	-0.26508355140686035	-0.19904886186122894	-0.08570732176303864	-0.2842788100242615	-0.25761720538139343	-0.12115256488323212	-0.16429628431797028	-0.2732138931751251	-0.01218002662062645	-0.222673237323761	0.40254607796669006	0.3474139869213104	0.3498339354991913	0.3368742763996124	0.30881446599960327	0.4666539430618286	0.22936901450157166	0.5093881487846375	0.3862622082233429	0.5420054793357849	1.0	-0.1375218629837036	0.09665941447019577	-0.01909143477678299	0.07801426202058792	0.013150324113667011	-0.020923426374793053	0.04077057167887688	-0.15913206338882446	-0.009980973787605762	0.21135319769382477	-0.025565851479768753	-0.003142876084893942	-0.1513463407754898	-0.2081056833267212	-0.06874672323465347	0.0016802743775770068	-0.09670607000589371	-0.2126067578792572	-0.025138864293694496	-0.13158608973026276	-0.009679214097559452	-0.06421002745628357	
Oui/équipement/lourd	-0.1146208867430687	-0.23231084644794464	-0.07511356472969055	-0.14385353028774261	0.028751464560627937	-0.1341572105884552	0.0191188957542181	-0.07523807138204575	0.028407005593180656	-0.13345101475715637	0.002607549075037241	-0.06903503835201263	-0.09527404606342316	0.08507855236530304	0.03280459716916084	0.020909754559397697	-0.0668424591422081	-0.10751833021640778	-0.06636887043714523	-0.06150059029459953	-0.09334729611873627	0.04786711931228638	0.2874522805213928	0.04415791854262352	0.16227243840694427	0.006049531511962414	0.022033197805285454	0.2073906660079956	-0.016289958730340004	0.13896526396274567	0.1499374955892563	0.2497573047876358	0.018992168828845024	0.13570350408554077	-0.021966198459267616	-0.0885978639125824	-0.08090373873710632	-0.15818177163600922	0.30838847160339355	0.11109373718500137	0.14158599078655243	0.005274106748402119	-0.04245869070291519	-0.0975734293460846	-0.09548193216323853	0.11461823433637619	-0.18375878036022186	0.049511343240737915	-0.12572208046913147	-0.05441664531826973	-0.12683193385601044	-0.09721117466688156	-0.027625393122434616	0.009499100968241692	0.10639214515686035	-0.025435911491513252	0.2224901020526886	0.12302695214748383	-0.00560506246984005	-0.17700141668319702	0.19122764468193054	-0.16784583032131195	-0.011294391006231308	-0.014051408506929874	0.027150239795446396	-0.1062372699379921	0.419318288564682	0.26796823740005493	0.3183816373348236	0.15035006403923035	0.47349274158477783	0.46355825662612915	0.11620542407035828	0.3219892978668213	0.13049672544002533	0.3463788330554962	0.3389071524143219	-0.07214222103357315	0.09942130744457245	-0.12286070734262466	-0.2065253108739853	-0.25233572721481323	-0.1779061108827591	-0.05768631398677826	-0.20591649413108826	-0.06457668542861938	-0.024723824113607407	-0.1375218629837036	1.0	0.44719693064689636	0.13965164124965668	0.4831451177597046	0.35533788800239563	0.687762975692749	0.5725370049476624	0.6564497351646423	0.3408692479133606	0.3292052745819092	0.5440313220024109	-0.05889102816581726	0.04823510721325874	0.05898617208003998	0.26193293929100037	0.20635710656642914	0.12673307955265045	0.05577898025512695	0.19702859222888947	0.02242966555058956	0.12979772686958313	0.0740298256278038	
Oui/plateau/lourd	-0.05064842477440834	-0.14452505111694336	0.08113537728786469	-0.14224457740783691	-0.02836102619767189	-0.020055504515767097	-0.031302038580179214	0.06514186412096024	0.13136252760887146	-0.024472445249557495	0.10217458009719849	0.014312694780528545	0.008838366717100143	0.035726193338632584	0.0007778275175951421	-0.06765472888946533	-0.0063567557372152805	0.028649192303419113	0.001205791370011866	0.026867058128118515	-0.08446517586708069	0.023557541891932487	0.21364769339561462	0.09943082183599472	0.21548280119895935	0.06621728092432022	0.19729723036289215	0.1654125303030014	0.09957781434059143	0.03398077189922333	0.2248837947845459	0.18580548465251923	0.041527729481458664	0.14504842460155487	0.06495954841375351	0.11343570053577423	-0.011870549991726875	-0.05919111892580986	0.23584581911563873	0.009482291527092457	0.05936785787343979	0.04730357229709625	0.07651881128549576	0.03675646334886551	-0.13734088838100433	0.17912869155406952	-0.0859011709690094	0.05635110288858414	-0.07214059680700302	-0.0044871242716908455	-0.07983051240444183	0.02454431727528572	-0.12467339634895325	0.2129216492176056	0.11926180869340897	0.08251272886991501	0.17866694927215576	0.1340825855731964	0.0942520797252655	-0.14932875335216522	0.032678209245204926	-0.14403307437896729	0.011825576424598694	0.12851133942604065	0.15277686715126038	-0.056251510977745056	0.1884431540966034	0.15452317893505096	0.09740111231803894	0.1648690551519394	0.18352460861206055	0.19045540690422058	0.02993091382086277	0.15658144652843475	0.033996619284152985	0.12623055279254913	0.19575010240077972	0.18952710926532745	0.23122787475585938	0.01519815530627966	0.14147637784481049	-0.1122751459479332	0.023462973535060883	-0.011970529332756996	0.06437226384878159	0.0029957450460642576	0.12149406969547272	0.09665941447019577	0.44719693064689636	1.0	0.2517518103122711	0.45108067989349365	0.2953546345233917	0.5039513111114502	0.47847291827201843	0.40489012002944946	0.23837411403656006	0.47004809975624084	0.38353797793388367	0.21243175864219666	-0.032327018678188324	0.1585376262664795	0.28452566266059875	0.21906806528568268	0.1632891446352005	0.0981752797961235	0.3892652988433838	0.06295180320739746	0.24523484706878662	0.12993215024471283	
Oui/cartable/lourd	0.10288485884666443	0.11295254528522491	0.0558960922062397	0.1132948026061058	0.08376429229974747	0.0964210033416748	-0.0466378778219223	-0.01177100371569395	0.06278527528047562	0.050901785492897034	0.09211995452642441	0.12039486318826675	0.029839666560292244	-0.03873847797513008	-0.08648206293582916	-0.04670863226056099	0.14927884936332703	0.026128502562642097	0.18915197253227234	0.004324155859649181	0.2989836037158966	-0.0033276169560849667	-0.08134164661169052	-0.02183614857494831	0.039734985679388046	-0.1440250724554062	-0.017143789678812027	0.016004757955670357	-0.13029468059539795	0.03330093249678612	-0.009194871410727501	0.0516265407204628	0.030305350199341774	0.01379314810037613	-0.15330052375793457	-0.10118766874074936	-0.24341638386249542	-0.032627806067466736	0.11770835518836975	-0.03438973054289818	-0.009070740081369877	-0.19971345365047455	0.08339325338602066	0.01688888482749462	0.11959925293922424	0.25781959295272827	0.03806506469845772	0.1701890379190445	-0.09523894637823105	0.07849273830652237	0.10185467451810837	0.07846822589635849	0.11000862717628479	0.19386355578899384	0.01611059159040451	0.1170102134346962	0.1237991601228714	0.12162625044584274	0.398366779088974	0.1520293951034546	0.06275282055139542	0.017537489533424377	0.16315972805023193	0.19594760239124298	0.34384018182754517	0.22426509857177734	0.14340677857398987	0.15232966840267181	0.03739083185791969	0.19758035242557526	0.12063466757535934	0.06724350899457932	-0.017001215368509293	-0.04805457964539528	0.04122573882341385	0.01548120565712452	0.11744169145822525	-0.14534516632556915	-0.06569579988718033	0.19047477841377258	0.04540468379855156	0.01712711527943611	0.02053958922624588	0.20969216525554657	0.018648983910679817	0.06950519233942032	-0.05768537148833275	-0.01909143477678299	0.13965164124965668	0.2517518103122711	1.0	0.21081000566482544	0.13112090528011322	0.14706918597221375	0.1902715265750885	0.19319209456443787	0.1310589611530304	0.20523564517498016	0.20265023410320282	0.1281089037656784	0.0875181183218956	0.30634817481040955	0.05199030786752701	-0.05131316930055618	0.33127856254577637	0.29679545760154724	0.11645860970020294	-0.007322220131754875	0.11598636955022812	-0.07526632398366928	
Oui/manteau/lourd	0.07151827961206436	-0.18574203550815582	0.1268972009420395	-0.1185222715139389	-0.041097138077020645	-0.1205345019698143	0.07728849351406097	-0.05875645577907562	0.08477503806352615	-0.06937815994024277	0.1844751238822937	-0.005353264976292849	0.035530705004930496	0.057563018053770065	0.038939669728279114	0.0011019393568858504	0.10869953036308289	0.06130348891019821	0.08322350680828094	-0.014727124013006687	0.09804049134254456	0.14109228551387787	0.20236286520957947	0.30884483456611633	0.3142886459827423	0.23226213455200195	0.18429213762283325	0.09649858623743057	0.1961321085691452	0.1937275379896164	0.3251277804374695	0.17043977975845337	0.07761754095554352	0.5097273588180542	0.15863628685474396	0.0906001627445221	0.022705595940351486	-0.009826648980379105	0.3157944977283478	-0.011605660431087017	0.17740844190120697	0.1326906681060791	0.16248223185539246	0.05868459865450859	-0.033510856330394745	0.4161824584007263	-0.04016803950071335	0.09388401359319687	0.08391594886779785	0.005245720036327839	0.09293410927057266	0.16123506426811218	0.04847075417637825	0.2393161654472351	0.14373454451560974	0.19836167991161346	0.19296139478683472	0.19957192242145538	0.05212203785777092	-0.1362592726945877	0.027217449620366096	-0.06580690294504166	0.041324302554130554	0.2705545425415039	0.2969503402709961	0.0341794416308403	0.2976079285144806	0.18764539062976837	0.17698483169078827	0.24123874306678772	0.12495466321706772	0.2302296906709671	0.05031462386250496	0.07314936071634293	-0.04432383179664612	0.2729778587818146	0.17980697751045227	0.06443052738904953	0.08120045065879822	-0.08482827246189117	0.054201558232307434	-0.24851256608963013	-0.019323674961924553	-0.0823739543557167	0.03408157452940941	-0.010894491337239742	-0.040376342833042145	0.07801426202058792	0.4831451177597046	0.45108067989349365	0.21081000566482544	1.0	0.35150885581970215	0.5634616613388062	0.5220015645027161	0.4778858423233032	0.24490921199321747	0.5431181788444519	0.39395496249198914	0.1281554400920868	0.014266278594732285	0.13879923522472382	0.2167716920375824	0.10769760608673096	0.13364678621292114	0.16980257630348206	0.26860368251800537	0.052539702504873276	0.09861673414707184	0.08169890940189362	
Oui/ouvrage/lourd	0.01029868982732296	0.04727640748023987	0.09415639191865921	-0.0018013064982369542	0.047152359038591385	0.02202332578599453	0.05748199671506882	0.14644883573055267	-0.04074818268418312	0.08784233033657074	0.07424214482307434	0.028228063136339188	0.10895530879497528	-0.023465409874916077	0.11274272203445435	0.08713002502918243	0.059272754937410355	-0.02547393925487995	-0.11555913835763931	0.04229990765452385	0.008733408525586128	0.07205024361610413	0.32000675797462463	0.24128223955631256	0.2669512629508972	0.35653677582740784	0.3460979163646698	0.13175150752067566	0.3234516382217407	0.24742627143859863	0.36199459433555603	0.270226389169693	0.11276058107614517	0.26946723461151123	0.23933355510234833	0.338650643825531	0.2833938002586365	0.1140645444393158	0.1233845204114914	0.16419285535812378	0.26119711995124817	0.24913010001182556	0.28318101167678833	0.3544730842113495	0.07152032107114792	0.24237918853759766	0.13748155534267426	0.14238429069519043	0.10631728172302246	0.08940217643976212	0.07496415823698044	0.04326428845524788	-0.04098142310976982	0.17922930419445038	0.3070601224899292	0.1478952020406723	0.14262136816978455	-0.01689344458281994	-0.11327265202999115	0.10564164817333221	-0.03755598142743111	0.2439129650592804	0.21822874248027802	-0.03367264196276665	0.21059247851371765	0.12264344096183777	0.1981099247932434	0.2591380178928375	0.13160081207752228	0.10646718740463257	0.2307782620191574	0.19418780505657196	0.20832721889019012	0.20414184033870697	0.17688165605068207	0.15584126114845276	0.21713395416736603	-0.08797772228717804	-0.07738842070102692	-0.23383036255836487	-0.0387711226940155	-0.15079888701438904	-0.18672892451286316	-0.19981327652931213	-0.13835854828357697	-0.08815614134073257	-0.14252601563930511	0.013150324113667011	0.35533788800239563	0.2953546345233917	0.13112090528011322	0.35150885581970215	1.0	0.37841954827308655	0.2797474265098572	0.30239230394363403	0.1952582746744156	0.3233840763568878	0.1911514401435852	0.22267404198646545	0.18968790769577026	0.04960954934358597	0.2722019851207733	0.1897907853126526	0.1647564023733139	0.17862148582935333	0.3547539710998535	0.23746952414512634	0.20962190628051758	0.3376776874065399	
Oui/bouclier/lourd	-0.08679899573326111	-0.24310047924518585	-0.020475957542657852	-0.12180923670530319	-0.015881113708019257	-0.13366913795471191	0.03147036209702492	-0.09034082293510437	0.09210891276597977	-0.09120023995637894	0.07620149105787277	-0.09639766812324524	-0.05616713687777519	0.08415966480970383	0.030185572803020477	0.026075923815369606	-0.00954448338598013	0.013400079682469368	-0.030718736350536346	-0.009715385735034943	-0.06660336256027222	0.04630950093269348	0.34246617555618286	0.13040311634540558	0.29800546169281006	0.14069116115570068	0.16263248026371002	0.2787471115589142	0.17364732921123505	0.22150444984436035	0.2415701150894165	0.3257286250591278	0.056667689234018326	0.2678123712539673	0.12606219947338104	0.0830276757478714	0.060767993330955505	-0.02567215822637081	0.39059606194496155	0.12713195383548737	0.16402769088745117	0.09094226360321045	0.06878767907619476	-0.033978529274463654	-0.012283077463507652	0.2232196182012558	-0.11626435071229935	0.1045818105340004	-0.041541799902915955	-0.018055854365229607	-0.038365453481674194	0.036236368119716644	0.04390573129057884	0.07444579899311066	0.11508907377719879	0.05864911898970604	0.22763101756572723	0.2192128747701645	0.06794942915439606	-0.12434389442205429	0.20865297317504883	-0.08924512565135956	-0.01701086387038231	0.09218072891235352	0.19276410341262817	-0.08578671514987946	0.3973604440689087	0.22005704045295715	0.2666190564632416	0.22622305154800415	0.36336585879325867	0.4287663996219635	0.1589767187833786	0.27114516496658325	0.09821612387895584	0.3204975426197052	0.29508647322654724	0.019716564565896988	0.1712154597043991	-0.060458872467279434	-0.07169963419437408	-0.12780582904815674	-0.028265303000807762	-0.041189271956682205	-0.08380483090877533	-0.007194782141596079	0.01999281905591488	-0.020923426374793053	0.687762975692749	0.5039513111114502	0.14706918597221375	0.5634616613388062	0.37841954827308655	1.0	0.6633970737457275	0.6422905921936035	0.4114070236682892	0.46531662344932556	0.6022037863731384	-0.02318822778761387	0.11733733117580414	0.07846439629793167	0.34834906458854675	0.2754213213920593	0.2289845049381256	0.13616085052490234	0.32749173045158386	0.18123522400856018	0.17971660196781158	0.16037224233150482	
Oui/portail/lourd	-0.08594761788845062	-0.26294171810150146	0.016014715656638145	-0.17517711222171783	-0.05866478756070137	-0.15347835421562195	0.04887053370475769	-0.09766335040330887	0.1520775705575943	-0.08278313279151917	0.12376377731561661	-0.0415022112429142	-0.12425974756479263	0.0904480367898941	0.051831260323524475	0.049408674240112305	-0.04036657139658928	-0.031316936016082764	-0.03873027488589287	-0.006422811653465033	-0.06512832641601562	0.027156466618180275	0.3573765456676483	0.0529620386660099	0.1732068955898285	0.024118861183524132	0.17140887677669525	0.20719514787197113	0.09980815649032593	0.055834297090768814	0.18371303379535675	0.2629973590373993	0.05014422535896301	0.2269260585308075	0.0009618736221455038	0.10889552533626556	-0.03781566396355629	-0.08568412810564041	0.27640050649642944	-0.006025885231792927	0.10207962244749069	0.008541432209312916	0.013592175208032131	-0.09623764455318451	0.05973442271351814	0.19776128232479095	-0.11002068221569061	0.21999894082546234	0.020535413175821304	0.006322487723082304	0.02903779037296772	0.05324069783091545	0.07569209486246109	0.07684056460857391	0.08195654302835464	0.1465606987476349	0.19370324909687042	0.20670919120311737	0.12570354342460632	-0.09850557148456573	0.27575841546058655	-0.09487002342939377	0.014463630504906178	0.11279687285423279	0.10515031218528748	-0.014479936100542545	0.3526346981525421	0.20559069514274597	0.2567634582519531	0.2549419403076172	0.2929149568080902	0.3960273861885071	0.1367790549993515	0.20178543031215668	0.08369122445583344	0.3346419036388397	0.2845032215118408	0.0663471445441246	0.20521222054958344	0.05226040631532669	-0.006172625347971916	-0.11696822941303253	0.01917307637631893	-0.010860809125006199	-0.005575965624302626	-0.002457049675285816	0.09573914110660553	0.04077057167887688	0.5725370049476624	0.47847291827201843	0.1902715265750885	0.5220015645027161	0.2797474265098572	0.6633970737457275	1.0	0.5800729393959045	0.33021098375320435	0.4985385537147522	0.581524670124054	0.038277216255664825	0.04368816316127777	0.10016220062971115	0.32915934920310974	0.2280818372964859	0.17674033343791962	0.059920500963926315	0.3492417633533478	0.0712050274014473	0.2262609452009201	0.08281721919775009	
Oui/revolver/lourd	-0.04989994689822197	-0.22313925623893738	-0.17447935044765472	-0.0810452476143837	0.0938384011387825	-0.07666032016277313	-0.11846297979354858	-0.22901417315006256	-0.06852277368307114	-0.1593756377696991	-0.10692010074853897	-0.08123373240232468	-0.17720986902713776	-0.06691290438175201	-0.04160676896572113	-0.08110417425632477	-0.008122236467897892	-0.21511739492416382	-0.058995235711336136	-0.14900507032871246	-0.025728050619363785	-0.06734097748994827	0.2567061483860016	0.11574282497167587	0.26708418130874634	0.16378019750118256	0.016160177066922188	0.3272724151611328	-0.021617060527205467	0.18653534352779388	0.2769618630409241	0.3331180214881897	0.06088566035032272	0.15834692120552063	-0.01647903397679329	-0.057075582444667816	-0.07385241985321045	-0.11787497252225876	0.3960784375667572	0.19203737378120422	0.22993391752243042	-0.0016275111120194197	0.0859895721077919	-0.023375919088721275	-0.03324306756258011	0.2272292524576187	-0.1362244337797165	0.005983696319162846	-0.1428089141845703	-0.05567655339837074	-0.0032508033327758312	-0.017405059188604355	0.004362322855740786	0.1032763123512268	0.08838897198438644	-0.023110829293727875	0.23634487390518188	0.118558868765831	0.07488854229450226	-0.14316053688526154	0.2653222680091858	-0.11073087900876999	-0.09705019742250443	0.045644450932741165	0.2170395404100418	-0.1073133796453476	0.4326929748058319	0.36622267961502075	0.4065079391002655	0.261362224817276	0.4715861976146698	0.5126923322677612	0.2073659598827362	0.3255435824394226	0.2360176295042038	0.3550882935523987	0.38810065388679504	-0.21174310147762299	-0.03631620854139328	-0.017623011022806168	-0.15025195479393005	-0.14276881515979767	-0.11523430794477463	0.059895649552345276	-0.1816786527633667	0.021192114800214767	-0.04669656231999397	-0.15913206338882446	0.6564497351646423	0.40489012002944946	0.19319209456443787	0.4778858423233032	0.30239230394363403	0.6422905921936035	0.5800729393959045	1.0	0.3471852242946625	0.3758041560649872	0.5671486258506775	0.016580505296587944	0.18103137612342834	0.1858602613210678	0.28397342562675476	0.20174795389175415	0.1712927371263504	0.23623791337013245	0.224262997508049	0.11442727595567703	0.09775655716657639	0.1645355224609375	
