	Non/soleil/plomb	Oui/balles/plomb	Oui/lamelles/plomb	Oui/balle/plomb	Oui/noyaux/plomb	Oui/cartouches/plomb	Oui/billes/plomb	Oui/boulet/plomb	Oui/bille/plomb	Oui/plaque/plomb	Oui/coupole/plomb	Non/silence/plomb	Oui/urne/plomb	Oui/tablette/plomb	Oui/tuyau/plomb	Oui/cercueil/plomb	Oui/cage/plomb	Oui/gants/plomb	Oui/masse/plomb	Oui/lingot/plomb	Oui/morceau/plomb	Oui/armatures/plomb	Non/vent/grand	Non/vents/grands	Oui/cheval/grand	Oui/appartement/grand	Oui/lit/grand	Oui/seau/grand	Oui/tableau/grand	Oui/table/grande	Oui/parking/grand	Oui/librairie/grande	Oui/bureau/grand	Oui/miroir/grand	Non/ami/grand	Non/amie/grande	Non/amis/grands	Oui/manteaux/grands	Oui/surface/grande	Oui/mur/grand	Oui/maison/grande	Oui/femme/grande	Oui/parc/grand	Oui/poignard/grand	Oui/chêne/grand	Oui/tentes/grandes	Oui/sacs/grands	Non/dégoût/profond	Oui/fossé/profond	Oui/galeries/profondes	Oui/gorges/profondes	Oui/puits/profond	Oui/fosse/profonde	Oui/grotte/profonde	Oui/faille/profonde	Oui/caverne/profonde	Oui/forêt/profonde	Oui/cavité/profonde	Non/sommeil/profond	Oui/lac/profond	Oui/tranchées/profondes	Oui/canyons/profonds	Oui/crique/profonde	Oui/sous-sol/profond	Oui/trous/profonds	Oui/remous/profond	Oui/sillon/profond	Oui/douve/profonde	Oui/puisard/profond	Non/chagrin/gros	Non/chagrins/gros	Oui/lunettes/grosses	Oui/boutons/gros	Oui/chevalière/grosse	Oui/piquets/gros	Oui/objet/gros	Oui/vaisseau/gros	Oui/poche/grosse	Oui/bacs/gros	Oui/flocons/gros	Oui/cloches/grosses	Non/mémoire/éléphant	Non/mémoires/éléphant	Oui/troupeau/éléphants	Oui/groupe/éléphants	Oui/bouse/éléphant	Oui/pattes/éléphants	Oui/défenses/éléphant	Oui/trompe/éléphant	Oui/crânes/éléphant	Oui/peau/éléphant	Oui/dents/éléphant	Oui/tête/éléphant	Non/bilan/lourd	Oui/équipement/lourd	Oui/plateau/lourd	Oui/cartable/lourd	Oui/manteau/lourd	Oui/ouvrage/lourd	Oui/bouclier/lourd	Oui/portail/lourd	Oui/revolver/lourd	Oui/crâne/lourd	Oui/sac/lourd	Non/lettre/longue	Non/lettres/longues	Oui/doigts/longs	Oui/mèches/longues	Oui/chaussette/longue	Oui/bras/long	Oui/tables/longues	Oui/guibolles/longues	Oui/moustaches/longues	Oui/siège/long	Oui/mur/long	Oui/queue/longue
Oui/pattes/éléphants	-0.1331416815519333	-0.007780369371175766	-0.012625652365386486	-0.0052619935013353825	-0.10471093654632568	-0.1454460173845291	-0.06020064279437065	-0.07468115538358688	-0.026752552017569542	-0.019368687644600868	-0.10680722445249557	-0.19778822362422943	-0.13110017776489258	-0.10179422795772552	-0.0002798812638502568	-0.15983062982559204	0.08303705602884293	-0.02292403019964695	-0.10552629828453064	-0.1181287169456482	-0.12066370993852615	-0.1213238462805748	0.08521959185600281	0.037071529775857925	0.1316780000925064	0.04837750270962715	0.1493823081254959	0.19840364158153534	0.06656862050294876	0.14610852301120758	0.0427287295460701	-0.0031053628772497177	0.09087415039539337	0.12239492684602737	0.02052375115454197	0.007916878908872604	0.09329283982515335	0.0878751128911972	0.09227415174245834	0.160529226064682	0.09034180641174316	0.024540703743696213	-0.04473768547177315	0.09306034445762634	0.11485189199447632	-0.10605371743440628	0.0912814661860466	-0.026437299326062202	-0.03067634627223015	0.002387810731306672	0.11828869581222534	0.012178107164800167	0.08385869115591049	0.03840374946594238	0.12304525822401047	0.05452723801136017	-0.013116415590047836	0.18064220249652863	0.020065348595380783	0.002653596457093954	0.010264496318995953	0.04236365482211113	0.07359816879034042	0.0015037868870422244	0.3088620901107788	0.06805101782083511	0.1385854035615921	0.11092688888311386	-0.010807108134031296	-0.1498967707157135	-0.13253574073314667	-0.040426626801490784	-0.020067648962140083	-0.07982374727725983	-0.03207487612962723	-0.1576375961303711	-0.13060879707336426	0.028919992968440056	-0.020266951993107796	-0.04511016607284546	-0.08430188149213791	0.07114143669605255	0.1137295812368393	0.2523139417171478	0.16515764594078064	0.19644111394882202	1.0	0.1601322740316391	0.11280365288257599	0.12713132798671722	0.23171356320381165	0.3475130498409271	0.38384002447128296	0.006080244202166796	-0.016487769782543182	0.018587926402688026	0.023352475836873055	0.09364482015371323	-0.04780862480401993	0.05761590600013733	0.007972757332026958	0.07964640110731125	0.14600995182991028	0.1279923915863037	-0.04627589136362076	-0.10357649624347687	0.08970405906438828	0.0404837504029274	0.020656181499361992	0.14545543491840363	-0.07035274803638458	-0.004392553586512804	-0.046921249479055405	-0.010572891682386398	0.08775480836629868	0.2758616507053375	
Oui/défenses/éléphant	0.021257517859339714	0.14220178127288818	0.11761228740215302	-0.009698414243757725	0.12379871308803558	0.11009485274553299	0.08077791333198547	-0.08707203716039658	-0.06357576698064804	0.06016229838132858	-0.0033227817621082067	0.06083188205957413	-0.13375142216682434	-0.00875278189778328	-0.12921278178691864	-0.02631206437945366	-0.03797011822462082	0.09001732617616653	0.05394487828016281	-0.12319394946098328	-0.021469471976161003	0.11109412461519241	0.01637892611324787	-0.0284500140696764	-0.07633613049983978	0.06879213452339172	-0.06813262403011322	-0.11275576800107956	0.0428333580493927	-0.037115901708602905	0.1310662180185318	-0.028620390221476555	0.03076874651014805	0.02785305120050907	-0.17853978276252747	-0.1810937225818634	-0.04803932085633278	-0.04365815594792366	0.0778052806854248	0.020779425278306007	-0.00277124485000968	-0.1589123010635376	-0.014630532823503017	0.09944865852594376	-0.002779130358248949	-0.0029630749486386776	-0.071790412068367	0.03943341597914696	0.06182709336280823	-0.022551240399479866	0.0034163857344537973	0.00555784534662962	-0.055727895349264145	-0.058797720819711685	0.11874941736459732	-0.10771254450082779	-0.1097860187292099	0.03854481503367424	0.02919531986117363	-0.1936492770910263	-0.004583549685776234	-0.061189454048871994	-0.10645552724599838	0.040354736149311066	-0.017373835667967796	0.007604975253343582	-0.01771462894976139	0.10021642595529556	-0.03289107233285904	-0.034069664776325226	0.06856797635555267	-0.13096891343593597	0.0814867913722992	0.0011845469707623124	0.1568501889705658	-0.022160455584526062	0.02434927597641945	-0.04215318337082863	0.03669050708413124	0.02631627582013607	-0.13532724976539612	0.4512439966201782	0.5631169080734253	0.12021174281835556	0.187954843044281	0.15736894309520721	0.1601322740316391	1.0	0.3378531336784363	0.3572060167789459	0.2574084997177124	0.4175693690776825	0.26505622267723083	0.08886311203241348	0.08729276061058044	0.026533344760537148	-0.07994133979082108	-0.014460954815149307	-0.01794857159256935	0.14121578633785248	0.07454105466604233	0.011571675539016724	0.0027955342084169388	-0.16576316952705383	-0.03141830861568451	-0.0073092300444841385	-0.17137430608272552	0.02685771882534027	-0.0867302268743515	-0.08991707861423492	0.002037891186773777	-0.10930173844099045	-0.17885243892669678	0.00019251312187407166	-0.04874845966696739	-0.15913940966129303	
Oui/trompe/éléphant	0.02635120414197445	0.0376022569835186	0.02239544875919819	0.03238115832209587	-0.02743399329483509	0.018069753423333168	-0.031594108790159225	-0.005728692281991243	0.053564175963401794	0.09964659810066223	0.056601282209157944	0.0359715037047863	-0.01113086473196745	0.019120732322335243	0.04377606511116028	-0.03782736882567406	-0.02878248132765293	-1.8089933291776106e-05	0.0802997350692749	-0.06701862066984177	-0.0212700292468071	-0.02165084332227707	-0.01654025912284851	-0.005013555288314819	-0.2005479335784912	-0.04840191453695297	-0.006266843061894178	-0.08057606965303421	-0.011339586228132248	-0.06302298605442047	-0.015180181711912155	-0.10273723304271698	-0.07141336798667908	-0.012705533765256405	-0.0021568182855844498	-0.0426853746175766	0.002979699056595564	-0.09825954586267471	-0.01851826347410679	-0.015317937359213829	-0.069050133228302	-0.06421726197004318	-0.1568131297826767	0.028147846460342407	-0.07985533028841019	-0.018888965249061584	-0.08497943729162216	-0.0013000756734982133	-0.01690066047012806	-0.03695231303572655	-0.08202668279409409	-0.08739706873893738	-0.07922227680683136	-0.11331435292959213	0.06415776908397675	-0.15508818626403809	-0.17349842190742493	-0.03408094123005867	-0.0900045707821846	-0.14468185603618622	-0.08586113899946213	-0.15682929754257202	-0.0997239351272583	-0.06553376466035843	0.0018863420700654387	-0.022316545248031616	-0.037506699562072754	-0.0681113451719284	-0.029014751315116882	-0.08627757430076599	-0.019036736339330673	-0.013450292870402336	-0.04133974388241768	-0.05632309243083	-0.023745551705360413	-0.11678760498762131	-0.03792664408683777	-0.04286674037575722	-0.06287764012813568	-0.04632403329014778	-0.02552618831396103	0.38501691818237305	0.36767587065696716	0.23314397037029266	0.2704876959323883	0.2685174345970154	0.11280365288257599	0.3378531336784363	1.0	0.16727638244628906	0.17654459178447723	0.16615954041481018	0.30548036098480225	0.06955380737781525	-0.034270815551280975	-0.03113071247935295	-0.08799304068088531	-0.033936843276023865	-0.050938379019498825	0.02947879396378994	0.04618263617157936	0.014788080006837845	-0.09710715711116791	-0.0889739915728569	0.025134682655334473	0.05239284038543701	-0.03507959470152855	0.04986851289868355	-0.13134829699993134	-0.048583969473838806	0.06315278261899948	-0.05010632425546646	-0.0494026280939579	-0.08387329429388046	-0.012329391203820705	-0.12638039886951447	
Oui/crânes/éléphant	-0.12155517935752869	0.014066102914512157	-0.006031588185578585	-0.12126720696687698	0.036101389676332474	-0.07013319432735443	-0.01940884254872799	-0.17698536813259125	-0.1312246173620224	-0.07840997725725174	-0.09719448536634445	-0.10865067690610886	0.0576920248568058	-0.14418061077594757	-0.16998538374900818	-0.020830634981393814	-0.10822271555662155	0.10810215771198273	-0.045563749969005585	-0.11082623898983002	-0.10221318900585175	-0.09296679496765137	0.014953945763409138	0.012141399085521698	-0.05781130492687225	0.0319935567677021	0.03575984016060829	0.09715597331523895	0.08900813013315201	0.08515691012144089	0.06068684533238411	-0.05477506294846535	0.04058186337351799	0.1253248155117035	-0.13910573720932007	-0.16832107305526733	0.013539757579565048	0.03991685435175896	0.04175521805882454	0.054745789617300034	0.03081745095551014	-0.08761268109083176	-0.07583688944578171	0.14985820651054382	0.11189115792512894	-0.01339661329984665	0.17025066912174225	0.0123771196231246	0.004654380027204752	0.06123186647891998	0.04344114288687706	0.16319864988327026	0.11009809374809265	0.1860969066619873	-0.03182307630777359	0.1058044508099556	-0.016780881211161613	0.20450037717819214	-0.01096054445952177	-0.05136288329958916	0.06321315467357635	0.015275291167199612	-0.021547287702560425	0.036426592618227005	0.08443552255630493	0.06787891685962677	0.027664056047797203	-0.05337360501289368	-0.04982586205005646	-0.138743594288826	-0.02311292290687561	-0.03375953063368797	0.0361766554415226	0.05217843875288963	0.05717267096042633	-0.10136433690786362	-0.0786113440990448	0.02306147664785385	0.09892559796571732	0.0722976103425026	0.05607882887125015	0.28414565324783325	0.39514318108558655	0.020708048716187477	0.0741378590464592	0.21928651630878448	0.12713132798671722	0.3572060167789459	0.16727638244628906	1.0	0.1879482865333557	0.4407161474227905	0.2744181156158447	0.08970364183187485	-0.016999509185552597	0.05158646032214165	-0.026204552501440048	0.022339507937431335	-0.05325126647949219	0.04115816578269005	-0.009696399793028831	0.04342281073331833	0.3532872796058655	0.0461074523627758	-0.050776027143001556	0.03862221911549568	-0.14116910099983215	0.19143569469451904	-0.025910574942827225	0.07434014230966568	0.05112793296575546	-0.08539531379938126	-0.016420671716332436	-0.020232629030942917	0.01887805014848709	-0.04804211109876633	
Oui/peau/éléphant	0.08180177956819534	-0.008201882243156433	0.03628900274634361	0.08202140033245087	0.004589998163282871	-0.1121968924999237	-0.039667535573244095	-0.0812327191233635	0.0650450587272644	0.05518893525004387	-0.0578564815223217	-0.10807706415653229	-0.04556303471326828	-0.031241964548826218	-0.06758397817611694	-0.05396505072712898	0.0723046138882637	0.1260024905204773	0.06617064028978348	-0.026445042341947556	-0.029271140694618225	-0.057498008012771606	0.07660854607820511	0.030192848294973373	0.04132021963596344	-0.043240923434495926	0.10423898696899414	0.037242624908685684	-0.046996597200632095	-0.04515121877193451	0.0029346668161451817	-0.040691617876291275	-0.006435833405703306	0.04144027456641197	-0.005187094211578369	0.05699530616402626	0.02043432742357254	0.09175945818424225	0.15524572134017944	0.058919355273246765	0.039354030042886734	0.12056471407413483	-0.06048939749598503	0.07257477939128876	0.04132796451449394	-0.010527501814067364	0.08352820575237274	-0.01637137122452259	-0.036000777035951614	-0.11779587715864182	0.03923477977514267	-0.03966836631298065	0.0499296598136425	-0.008263854309916496	-0.02033054828643799	-0.04167376086115837	0.04939780756831169	0.08930075913667679	0.03590085357427597	0.00562251266092062	-0.05071225017309189	-0.05218740552663803	0.01743376813828945	-0.026719341054558754	0.002464819932356477	-0.02643899992108345	0.07343267649412155	0.016597867012023926	-0.0978759154677391	0.10532401502132416	0.02787533588707447	0.12476097047328949	0.075303815305233	-0.07191445678472519	-0.046397946774959564	-0.04386470839381218	-0.0031868629157543182	0.05849755182862282	0.029715904965996742	-0.007340298034250736	-0.09916036576032639	0.2791054844856262	0.2339373230934143	0.20605388283729553	0.1756385713815689	0.2948428690433502	0.23171356320381165	0.2574084997177124	0.17654459178447723	0.1879482865333557	1.0	0.35630008578300476	0.3831493556499481	0.026544002816081047	-0.0012752958573400974	0.011557411402463913	0.02878459542989731	0.12209460884332657	-0.04143870621919632	0.08458354324102402	-0.006925469730049372	0.017551839351654053	0.16252486407756805	0.13537810742855072	-0.03983119875192642	0.0053306990303099155	0.054088205099105835	0.1613546758890152	-0.05283889174461365	0.004885608330368996	-0.04232317954301834	0.03490505740046501	0.052433185279369354	-0.012380811385810375	0.02455202117562294	0.08227486908435822	
Oui/dents/éléphant	-0.02560237981379032	0.06788451224565506	0.07807167619466782	-0.060343481600284576	-0.006488728802651167	-0.04143384099006653	0.07364081591367722	-0.13415652513504028	-0.04581969603896141	0.024207916110754013	-0.10304881632328033	-0.08697010576725006	-0.12276749312877655	-0.11175215989351273	-0.08791205286979675	-0.12039223313331604	0.0005193122196942568	0.10436443984508514	-0.07331208139657974	-0.15261001884937286	-0.11105792969465256	-0.04460381716489792	0.0977511927485466	0.04171701893210411	0.025499247014522552	0.034438420087099075	0.02813536860048771	0.047079846262931824	0.03498723357915878	0.06364811211824417	0.07021072506904602	-0.07307463139295578	-0.02395409345626831	0.08864826709032059	-0.0729377269744873	-0.08153614401817322	0.05326180160045624	-0.01754976250231266	0.07241856306791306	-0.02271566540002823	-0.027802351862192154	-0.05869315192103386	-0.04143677279353142	0.1567760854959488	0.09318525344133377	-0.09994428604841232	0.029098380357027054	0.062188971787691116	-0.0036897845566272736	-0.05699150264263153	0.12287992238998413	0.012502296827733517	0.006580979097634554	-0.005800469312816858	0.014585277065634727	-0.07169000059366226	-0.0064320676028728485	0.1262328177690506	0.03993667662143707	-0.03537072613835335	-0.10517889261245728	0.023306027054786682	0.02429894544184208	-0.008048697374761105	0.13631632924079895	0.07083926349878311	0.112705759704113	-0.019841685891151428	-0.019786739721894264	-0.0199446938931942	0.06588152050971985	-0.03594838082790375	0.09502794593572617	0.006045959889888763	0.023440830409526825	-0.08145584911108017	-0.07335491478443146	0.07416732609272003	0.1524188071489334	0.050913915038108826	-0.08498860150575638	0.1845463514328003	0.2941473722457886	-0.014176000840961933	0.039236560463905334	0.11909231543540955	0.3475130498409271	0.4175693690776825	0.16615954041481018	0.4407161474227905	0.35630008578300476	1.0	0.3381616771221161	0.0913938581943512	0.011198810301721096	0.07074924558401108	-0.019684523344039917	0.028337443247437477	-0.051003579050302505	0.07279748469591141	0.005565372295677662	0.12338782846927643	0.17007800936698914	-0.041996680200099945	-0.057157840579748154	-0.09519785642623901	0.007541239727288485	0.101375512778759	-0.058009229600429535	0.09637364745140076	-0.08001650124788284	-0.13103123009204865	-0.11287122219800949	-0.03638492152094841	-0.09282395243644714	0.049677230417728424	
Oui/tête/éléphant	-0.02349729649722576	-0.01353857945650816	-0.04721790552139282	0.12203517556190491	-0.06328318268060684	-0.11188758164644241	-0.06947868317365646	-0.05277290567755699	0.10268896818161011	0.042185455560684204	0.008381010964512825	-0.0809493139386177	0.05608725547790527	-0.0668087974190712	-0.05010801926255226	-0.04931148886680603	0.05704551562666893	0.03246345371007919	0.061782605946063995	-0.13960692286491394	-0.08926817774772644	-0.12285514175891876	0.132372185587883	0.02446199767291546	0.039870135486125946	-0.04866303130984306	0.20329202711582184	0.14323925971984863	0.063507080078125	0.10044252127408981	0.015158254653215408	-0.13423319160938263	0.12323525547981262	0.04266568273305893	-0.06129913404583931	-0.055187780410051346	0.040419794619083405	0.0006698815268464386	-0.04475473240017891	0.14485667645931244	0.00931261945515871	0.0033771523740142584	-0.009079991839826107	0.09428659081459045	0.036676324903964996	-0.04403356835246086	0.03232090175151825	0.0668344497680664	0.015265299007296562	-0.026117051020264626	0.08586544543504715	-0.02654685266315937	0.12773969769477844	0.004573145415633917	-0.0012851746287196875	-0.044832777231931686	0.043885573744773865	0.1272769272327423	-0.05460222065448761	-0.05521135777235031	0.06165356934070587	-0.09193513542413712	-0.01084214635193348	-0.06857277452945709	0.06171371042728424	0.05844412371516228	0.0634036436676979	-0.023579515516757965	-0.06439325213432312	-0.11719290912151337	-0.10002374649047852	-0.0040215132758021355	-0.061172276735305786	-0.1990019977092743	-0.040381450206041336	-0.12027006596326828	-0.11079451441764832	-0.07087704539299011	-0.013411778025329113	-0.0904374048113823	-0.09460324048995972	0.3164929747581482	0.2783728241920471	0.22065293788909912	0.3004615902900696	0.2695693373680115	0.38384002447128296	0.26505622267723083	0.30548036098480225	0.2744181156158447	0.3831493556499481	0.3381616771221161	1.0	0.017542580142617226	-0.11452894657850266	-0.03757597878575325	-0.11637911200523376	-0.044475309550762177	-0.13723134994506836	-0.050128936767578125	-0.05244690924882889	-0.030314112082123756	0.17236490547657013	0.04676149785518646	-0.03908726945519447	-0.04253356531262398	-0.013563810847699642	0.19538508355617523	-0.13821154832839966	0.14194069802761078	0.010028350166976452	-0.023632310330867767	-0.0199746061116457	0.06100109592080116	0.08258470892906189	0.17130710184574127	
Non/bilan/lourd	0.13331036269664764	0.07061749696731567	0.09977799654006958	0.017801759764552116	-0.0010316242696717381	0.12197043001651764	0.062993124127388	-0.027190260589122772	0.04651350528001785	0.14229324460029602	0.11997673660516739	0.09118366986513138	0.10170429199934006	0.09287366271018982	0.046704523265361786	0.07828370481729507	0.042487017810344696	0.04212535172700882	0.0197878647595644	0.017870508134365082	0.05625292658805847	0.0822920948266983	-0.022491611540317535	-0.0350101962685585	0.06970904767513275	0.13578727841377258	-0.025466738268733025	0.005818793084472418	0.31521204113960266	0.13193438947200775	0.11145821213722229	0.125855952501297	0.13472343981266022	0.13334870338439941	0.05048862099647522	0.11449994891881943	0.04008658230304718	0.04831767827272415	0.12929022312164307	-0.019534017890691757	0.10279654711484909	0.04938599839806557	0.1570848524570465	0.06580933183431625	-0.010726180858910084	0.048061661422252655	-0.00034562780638225377	0.1334463208913803	0.1133943647146225	0.15020929276943207	0.047620173543691635	0.18119166791439056	0.0026614044327288866	0.12249046564102173	0.10116853564977646	0.08950432389974594	0.06518719345331192	0.11784867197275162	0.2108205258846283	0.16650815308094025	0.08270199596881866	0.049604639410972595	0.04625590518116951	0.17751535773277283	0.07440254837274551	0.055135924369096756	0.14431528747081757	0.0698295533657074	0.08261974900960922	0.13976889848709106	0.10107220709323883	0.12332947552204132	0.15085330605506897	0.12341395765542984	0.16416871547698975	0.16323088109493256	0.13055287301540375	0.07579352706670761	0.1475055068731308	0.18193092942237854	0.060224201530218124	0.11156561225652695	0.11547437310218811	0.07004609704017639	0.09733611345291138	-0.051009636372327805	0.006080244202166796	0.08886311203241348	0.06955380737781525	0.08970364183187485	0.026544002816081047	0.0913938581943512	0.017542580142617226	1.0	0.5247430801391602	0.47861361503601074	0.4471133351325989	0.4561683237552643	0.5555019378662109	0.4518432021141052	0.4684373140335083	0.446834534406662	0.3849794864654541	0.17899227142333984	0.06888426840305328	0.07873408496379852	0.12146443873643875	0.06675680726766586	0.04541921243071556	-0.06822347640991211	0.16062471270561218	-0.043882764875888824	0.11539290845394135	0.06942877918481827	-0.04913632199168205	0.007965514436364174	
Oui/équipement/lourd	0.2072887420654297	0.1825333833694458	0.29695770144462585	0.137895405292511	0.15592895448207855	0.3219718337059021	0.20670853555202484	0.061662688851356506	0.18488025665283203	0.24571016430854797	0.28763481974601746	0.1643107682466507	0.1473207175731659	0.26614487171173096	0.21956640481948853	0.18678267300128937	0.17243409156799316	0.23090745508670807	0.11419238150119781	0.14937929809093475	0.1694273203611374	0.28140950202941895	-0.044413693249225616	-0.00418749637901783	0.11757799237966537	0.3309118151664734	-0.016006894409656525	-0.01269851066172123	0.2003427892923355	0.09766942262649536	0.24007511138916016	0.16053219139575958	0.19366112351417542	0.15624088048934937	0.04456619545817375	0.10691610723733902	0.08455239981412888	0.11419651657342911	0.13987436890602112	-0.09962768852710724	0.21008947491645813	0.06413085013628006	0.16338376700878143	0.15433001518249512	0.016960151493549347	0.08110973238945007	-0.00011944138532271609	0.1399042159318924	0.0786421075463295	0.2163424789905548	0.1880589872598648	0.19913853704929352	0.03759569674730301	0.18829619884490967	0.06639599055051804	0.1422378569841385	0.0868043527007103	0.15047164261341095	0.20637868344783783	0.12209663540124893	0.15785355865955353	0.1700366586446762	0.13297292590141296	0.28829601407051086	0.07584124803543091	0.10238958150148392	0.10237053036689758	0.15021824836730957	0.21193081140518188	0.22681750357151031	0.25449323654174805	0.2731364965438843	0.35703665018081665	0.2904737889766693	0.304071307182312	0.26883265376091003	0.3196573257446289	0.17637641727924347	0.24855880439281464	0.3376263380050659	0.163314089179039	0.008580557070672512	0.045040663331747055	-0.00995779037475586	0.015701735392212868	-0.13120394945144653	-0.016487769782543182	0.08729276061058044	-0.034270815551280975	-0.016999509185552597	-0.0012752958573400974	0.011198810301721096	-0.11452894657850266	0.5247430801391602	1.0	0.7874477505683899	0.7557696104049683	0.7580801248550415	0.822043240070343	0.7960556745529175	0.75660640001297	0.7671273350715637	0.5570479035377502	0.2549411952495575	0.119308702647686	0.18245594203472137	0.17440512776374817	0.08966929465532303	0.27189430594444275	0.0793994814157486	0.22017426788806915	0.0604696087539196	0.2537795603275299	0.21811406314373016	-0.01975286938250065	0.08047091215848923	
Oui/plateau/lourd	0.2102973610162735	0.1929577738046646	0.3175947070121765	0.1575017273426056	0.16481932997703552	0.2599691152572632	0.27872252464294434	0.06074175238609314	0.2663959562778473	0.2693778872489929	0.31451931595802307	0.1719302386045456	0.2194305658340454	0.2573799192905426	0.21966028213500977	0.22680506110191345	0.22670091688632965	0.17229655385017395	0.12010340392589569	0.21413572132587433	0.20079419016838074	0.22366581857204437	-0.02572047710418701	0.04531629756093025	0.1031389981508255	0.19349929690361023	0.07143595814704895	0.027108652517199516	0.14525048434734344	0.24456854164600372	0.18459877371788025	0.12189976871013641	0.18811409175395966	0.16217568516731262	-0.018977362662553787	0.08879952877759933	0.06975109875202179	0.09763815999031067	0.1653488129377365	0.027847152203321457	0.17958606779575348	0.06437188386917114	0.18589939177036285	0.0703299418091774	0.11751197278499603	0.10192813724279404	0.020832370966672897	0.10430324077606201	0.14247265458106995	0.1998177021741867	0.28917235136032104	0.23635700345039368	0.11571765691041946	0.27073028683662415	0.05454143136739731	0.2042761594057083	0.1756124347448349	0.27207648754119873	0.09854811429977417	0.24456626176834106	0.16459687054157257	0.22737641632556915	0.20831076800823212	0.28719502687454224	0.14497289061546326	0.05593200773000717	0.1597527116537094	0.1952885538339615	0.16978123784065247	0.19863373041152954	0.2221067100763321	0.2059767246246338	0.3404027223587036	0.25986066460609436	0.32600346207618713	0.2020481824874878	0.2879159152507782	0.14811807870864868	0.27434298396110535	0.33586546778678894	0.15532070398330688	-0.03160658851265907	0.008246171288192272	0.01210514735430479	0.004324350971728563	-0.07544950395822525	0.018587926402688026	0.026533344760537148	-0.03113071247935295	0.05158646032214165	0.011557411402463913	0.07074924558401108	-0.03757597878575325	0.47861361503601074	0.7874477505683899	1.0	0.6602148413658142	0.7052167057991028	0.712303102016449	0.7250667810440063	0.7030507326126099	0.680863618850708	0.5673456192016602	0.2822817862033844	0.16396532952785492	0.2111215591430664	0.20364227890968323	0.09578698873519897	0.2746499478816986	0.11327860504388809	0.3175351917743683	0.06893717497587204	0.24771374464035034	0.21134774386882782	0.09712572395801544	0.11429045349359512	
Oui/cartable/lourd	0.1838739663362503	0.14453765749931335	0.21177814900875092	0.1404249370098114	0.11034128069877625	0.25325271487236023	0.24122978746891022	0.0908689945936203	0.23125307261943817	0.17325171828269958	0.2359931617975235	0.10919995605945587	0.19711442291736603	0.276745080947876	0.2067500501871109	0.19345520436763763	0.20151497423648834	0.20155827701091766	0.04198572784662247	0.1380794495344162	0.15742120146751404	0.19815188646316528	0.006911857984960079	0.012585668824613094	0.13894514739513397	0.2697049081325531	0.07484541833400726	0.11758363991975784	0.22356902062892914	0.15042613446712494	0.19459126889705658	0.22518877685070038	0.2335069626569748	0.17933018505573273	0.0424046665430069	0.18096882104873657	0.06109924241900444	0.1617153137922287	0.08343803137540817	0.019915200769901276	0.25674566626548767	0.10388953983783722	0.13731978833675385	0.17946027219295502	0.05740658566355705	0.05185848847031593	0.22471283376216888	0.1255355030298233	0.1022576317191124	0.16625498235225677	0.1633199155330658	0.16775740683078766	-0.018777161836624146	0.15887559950351715	-4.653383439290337e-05	0.17625634372234344	0.11058449745178223	0.10633189976215363	0.22823140025138855	0.1233556941151619	0.14197342097759247	0.13436093926429749	0.15235303342342377	0.2507166266441345	0.16977949440479279	0.05114249140024185	0.1479705274105072	0.14207495748996735	0.20425474643707275	0.23388522863388062	0.24119268357753754	0.3123055398464203	0.3392266631126404	0.2862842381000519	0.3022215962409973	0.2078375369310379	0.2773619294166565	0.3129562735557556	0.267111599445343	0.31424564123153687	0.16408562660217285	-0.06164991483092308	-0.043002400547266006	-0.018773972988128662	-0.019503381103277206	-0.15576329827308655	0.023352475836873055	-0.07994133979082108	-0.08799304068088531	-0.026204552501440048	0.02878459542989731	-0.019684523344039917	-0.11637911200523376	0.4471133351325989	0.7557696104049683	0.6602148413658142	1.0	0.7518167495727539	0.7046663165092468	0.6799978017807007	0.6666377782821655	0.7284327745437622	0.5581850409507751	0.5275489091873169	0.21624527871608734	0.26021990180015564	0.2623702585697174	0.10929365456104279	0.3477807939052582	0.12475688755512238	0.2275957316160202	0.11768285185098648	0.3183213472366333	0.1956746131181717	0.09050098806619644	0.1599583923816681	
