	Non/colère/saine	Non/colères/saines	Oui/vie/saine	Oui/personne/saine	Oui/peau/saine	Oui/nourriture/saine	Oui/chair/saine	Oui/écorces/saines	Oui/dents/saines	Oui/bouche/saine	Oui/jambe/saine	Oui/feuilles/saines	Non/observateur/fin	Oui/bretelles/fines	Oui/peau/fine	Oui/couche/fine	Oui/robe/fine	Oui/lames/fines	Oui/feuilles/fines	Oui/moustaches/fines	Oui/laine/fine	Oui/tissu/fin	Oui/matelas/fin	Non/couple/beau	Oui/marquise/belle	Oui/princesse/belle	Oui/chevaux/beaux	Oui/violon/beau	Oui/baron/beau	Oui/fleurs/belles	Oui/maison/belle	Oui/visage/beau	Oui/pantalon/beau	Oui/bateau/beau	Non/journalistes/grands	Non/journaliste/grand	Non/journaliste/grande	Oui/salle/grande	Oui/arbres/grands	Oui/escalier/grand	Oui/supermarché/grand	Oui/chapiteau/grand	Oui/écurie/grande	Oui/chapeau/grand	Oui/couteau/grand	Oui/îles/grandes	Oui/panneaux/grands	Non/idée/brillante	Oui/lèvres/brillantes	Oui/veine/brillante	Oui/épées/brillantes	Oui/boule/brillante	Oui/constellations/brillantes	Oui/tissu/brillant	Oui/cuirasse/brillante	Oui/sphère/brillante	Oui/halo/brillant	Oui/pièces/brillantes	Non/élève/brillant	Non/élève/brillante	Non/élèves/brillants	Oui/éclats/brillants	Oui/dents/brillantes	Oui/lunettes/brillantes	Oui/chaussures/brillantes	Oui/cristaux/brillants	Oui/lame/brillante	Oui/lune/brillante	Oui/métal/brillant	Oui/anneau/brillant	Oui/aiguilles/brillantes	Non/ouïe/fine	Oui/moustache/fine	Oui/membrane/fine	Oui/sandales/fines	Oui/pattes/fines	Oui/lunettes/fines	Oui/bandes/fines	Oui/mouchoir/fin	Oui/collier/fin	Oui/cigarettes/fines	Oui/stylet/fin	Non/chanteur/grand	Oui/cadres/grands	Oui/lévrier/grand	Oui/nef/grande	Oui/portefeuille/grand	Oui/figurines/grandes	Oui/salon/grand	Oui/fenêtres/grandes	Oui/carnets/grands	Oui/mains/grandes	Oui/arc/grand	Non/temps/beau	Oui/salon/beau	Oui/garçon/beau	Oui/robe/belle	Oui/bracelet/beau	Oui/sièges/beaux	Oui/feuillages/beaux	Oui/cathédrale/belle	Oui/seins/beaux	Oui/table/belle	Oui/chapeau/beau	Non/douche/bonne	Oui/père/bon	Oui/élèves/bons	Oui/mère/bonne	Oui/nageur/bon	Oui/tireur/bon	Oui/étudiants/bons	Oui/professeure/bonne	Oui/commandant/bon	Oui/jardinier/bon	Oui/comédienne/bonne
Oui/figurines/grandes	0.09986655414104462	0.05978579819202423	-0.0006821838323958218	0.11077865958213806	0.12189850956201553	0.1670491248369217	0.15451061725616455	0.20015619695186615	0.11038380861282349	0.07817729562520981	0.16108599305152893	0.17066776752471924	0.09209553897380829	0.2194281816482544	0.13254280388355255	0.17406857013702393	0.11668379604816437	0.23718206584453583	0.2277911752462387	0.2604762017726898	0.14475388824939728	0.08034542948007584	0.1127537190914154	0.08036398142576218	0.13688424229621887	0.19455765187740326	0.21703724563121796	0.09024570137262344	0.12427406758069992	0.23813101649284363	0.1473502516746521	0.08269941061735153	0.09352870285511017	0.09714245796203613	0.3306862413883209	0.19608892500400543	0.3069736063480377	0.16001476347446442	0.2566366195678711	0.17811188101768494	0.17933101952075958	0.21632669866085052	0.2671317160129547	0.2556890547275543	0.1970197856426239	0.12322261184453964	0.29266834259033203	0.02942614257335663	0.043648093938827515	-0.02448229305446148	0.19544339179992676	0.12149140238761902	0.18855136632919312	0.0457506962120533	0.22365865111351013	0.013062294572591782	0.09418343007564545	0.13904911279678345	0.10190147906541824	0.11179441213607788	0.017639189958572388	0.060339830815792084	0.03754013404250145	0.15153999626636505	0.23435653746128082	0.10494378209114075	0.08511924743652344	0.004259716719388962	0.2302815318107605	0.1357550173997879	0.11238007247447968	0.0323728583753109	0.1655387133359909	0.10046612471342087	0.28596699237823486	0.18542765080928802	0.23684073984622955	0.1982259452342987	0.09630817919969559	0.12775254249572754	0.29772838950157166	0.1459967941045761	0.22462621331214905	0.2681178152561188	0.1605142503976822	0.08393816649913788	0.19350434839725494	1.0	0.11428485810756683	0.47102779150009155	0.27844730019569397	0.3877219259738922	0.12791413068771362	0.0008853022591210902	0.036596979945898056	0.14879678189754486	0.11808647215366364	0.12560947239398956	0.1106446236371994	0.2187628448009491	0.15696865320205688	0.1594524085521698	0.15677955746650696	0.1402086615562439	0.09246086329221725	0.08565653860569	0.074024498462677	0.060756053775548935	0.07516338676214218	0.1227666512131691	0.08520126342773438	0.09599052369594574	0.10126744210720062	0.08870799839496613	0.15077677369117737	
Oui/salon/grand	-0.06502514332532883	-0.03899851441383362	0.087302565574646	0.003192332573235035	0.05969162657856941	0.044252946972846985	0.015569755807518959	0.061237361282110214	0.005855219438672066	0.050365105271339417	0.05497513338923454	0.04498698189854622	0.0011671966640278697	0.05791515111923218	0.09767957776784897	0.11804482340812683	0.15468132495880127	0.11625796556472778	0.08159201592206955	0.06881461292505264	0.1300077736377716	0.06242517754435539	0.0569441094994545	0.15645726025104523	0.14784550666809082	0.07549360394477844	0.10943134129047394	0.19572065770626068	0.1335354745388031	0.1165909469127655	0.16339923441410065	0.15385781228542328	0.1900964081287384	0.16285106539726257	0.19530877470970154	0.3828001022338867	0.15592338144779205	0.435805082321167	0.14102134108543396	0.43032824993133545	0.4190337657928467	0.4432882070541382	0.2017640918493271	0.3092784285545349	0.3819379210472107	0.05015268176794052	0.2203875035047531	-0.028479771688580513	0.11866088956594467	0.039675522595644	0.07380067557096481	0.04813418909907341	0.0950218215584755	0.16052111983299255	0.0790010318160057	0.06749972701072693	0.06708280742168427	0.1166834905743599	-0.038358625024557114	-0.05270829424262047	0.0065824119374156	0.04527449235320091	0.01983250118792057	0.10821475088596344	0.16254279017448425	0.1222091019153595	0.08028257638216019	0.08967023342847824	0.15813075006008148	0.00497495336458087	0.0907166600227356	0.020775921642780304	0.07049635052680969	0.0942201167345047	0.08830007910728455	0.10371861606836319	0.09275811165571213	0.06072108447551727	0.021233394742012024	0.0236651711165905	0.11048398911952972	0.044834692031145096	0.2984677851200104	0.20270399749279022	0.3175361454486847	0.1867092251777649	0.4146732687950134	0.11428485810756683	1.0	0.20062246918678284	0.22156640887260437	0.07411302626132965	0.2276138961315155	0.12471165508031845	0.7014834880828857	0.10390937328338623	0.15774904191493988	0.18087463080883026	0.19260536134243011	0.13715620338916779	0.10714330524206161	0.07357527315616608	0.29198789596557617	0.10342034697532654	0.23125037550926208	0.1806401163339615	0.05406083166599274	0.0815412849187851	0.15856905281543732	0.22275790572166443	0.09854310750961304	0.1425478160381317	0.2360004484653473	0.24135075509548187	0.11039073020219803	
Oui/fenêtres/grandes	0.044821951538324356	0.02008691057562828	0.007819299586117268	0.06142706051468849	0.0939927026629448	0.0973345935344696	0.045614227652549744	0.15312716364860535	0.07601749151945114	0.12881027162075043	0.12869666516780853	0.16907039284706116	0.09192366898059845	0.20190715789794922	0.10334616899490356	0.18392644822597504	0.10725171118974686	0.18553417921066284	0.19907647371292114	0.17803972959518433	0.11223768442869186	0.0693461149930954	0.10145805031061172	-0.030142594128847122	0.16554602980613708	0.10847209393978119	0.06796545535326004	0.042330313473939896	0.021787909790873528	0.30469998717308044	0.183296799659729	0.01619527116417885	0.026727164164185524	0.050459906458854675	0.289705753326416	0.18729446828365326	0.2714864909648895	0.2632790505886078	0.30942028760910034	0.28863000869750977	0.16704604029655457	0.24795790016651154	0.21500235795974731	0.2127164602279663	0.15009735524654388	0.12164296209812164	0.36241188645362854	-0.00042554058018140495	0.11445912718772888	0.027832450345158577	0.040068455040454865	0.03981836512684822	0.14192532002925873	0.035096704959869385	0.11336176097393036	-0.04609023779630661	0.044472239911556244	0.052537426352500916	0.08700636029243469	0.08111712336540222	-0.016513850539922714	0.09710091352462769	0.042217496782541275	0.21274442970752716	0.12948282063007355	0.04412703588604927	0.10751060396432877	0.11170430481433868	0.10850951075553894	0.05908697098493576	0.0815267339348793	0.15460775792598724	0.09689722955226898	0.10189001262187958	0.1601201295852661	0.14235055446624756	0.21142414212226868	0.09140649437904358	0.08459268510341644	0.07093466818332672	0.21084848046302795	0.1005275622010231	0.16853876411914825	0.2711966633796692	0.12919676303863525	0.2848036289215088	0.16634100675582886	0.47102779150009155	0.20062246918678284	1.0	0.19072316586971283	0.29982030391693115	0.18144243955612183	-0.06989991664886475	0.04891359433531761	-0.0067673251032829285	0.10581103712320328	-0.026936136186122894	0.08660367131233215	0.20831410586833954	0.165817990899086	0.10743873566389084	0.09315656125545502	0.03730330988764763	0.1759205013513565	0.08981482684612274	0.11228668689727783	0.07465704530477524	0.0715135708451271	0.12566602230072021	0.13863831758499146	0.0977344959974289	0.09599869698286057	0.14062488079071045	0.11306853592395782	
Oui/carnets/grands	0.07532909512519836	0.059052061289548874	0.05253295600414276	0.06476735323667526	0.10359888523817062	0.12847481667995453	0.09676963835954666	0.18694201111793518	0.03927561640739441	0.0871308222413063	0.1183982640504837	0.22203287482261658	0.013130264356732368	0.088022381067276	0.06807082146406174	0.09396683424711227	0.07700066268444061	0.11221214383840561	0.1617087870836258	0.10462508350610733	0.12158288806676865	0.06582745164632797	0.06145671010017395	0.030190052464604378	0.06257008761167526	0.041733551770448685	0.2645503282546997	0.17277073860168457	0.1385485976934433	0.04907466471195221	0.05260252580046654	0.08506086468696594	0.1707794964313507	0.12418458610773087	0.6032472252845764	0.33537399768829346	0.2269469052553177	0.113093800842762	0.4505305886268616	0.26459136605262756	0.3059678375720978	0.25580543279647827	0.06907391548156738	0.32607635855674744	0.30060309171676636	0.023867521435022354	0.5759226083755493	0.03701939433813095	0.059382662177085876	0.03205633535981178	0.0156773179769516	0.05190208926796913	0.04008607566356659	0.15747004747390747	0.04929601028561592	-0.0037645946722477674	0.02404814399778843	0.0926075205206871	0.03648627549409866	0.035965681076049805	0.100365549325943	0.09218329191207886	-0.02660793997347355	0.0771649181842804	0.13659386336803436	0.13592439889907837	0.10920647531747818	0.04294174164533615	0.06985095143318176	0.05555383488535881	0.14297594130039215	0.013364206068217754	0.10156524181365967	0.06437203288078308	0.08982071280479431	0.041070472449064255	0.06824208050966263	0.029352964833378792	0.04270824417471886	0.038451507687568665	0.1413853019475937	0.08531651645898819	0.25484827160835266	0.520592987537384	0.20601476728916168	0.07376591861248016	0.34528839588165283	0.27844730019569397	0.22156640887260437	0.19072316586971283	1.0	0.10783036053180695	0.07863058149814606	0.11397918313741684	0.09396722912788391	0.11002560704946518	0.07601745426654816	0.1817750632762909	0.2617643475532532	0.360487699508667	0.03514615073800087	0.23896139860153198	0.03317790850996971	0.16089189052581787	0.012971073389053345	0.05492016300559044	0.15157867968082428	-0.07362925261259079	0.053031157702207565	0.11681042611598969	0.1487390697002411	0.012608079239726067	0.12182541191577911	0.10163050144910812	0.0035012189764529467	
Oui/mains/grandes	0.0779942125082016	-0.0008459486998617649	0.04569343104958534	0.029095657169818878	0.2291872501373291	-0.006912943907082081	0.10507801175117493	0.06911551207304001	0.20604096353054047	0.17951513826847076	0.2276793122291565	0.062141675502061844	-0.07421337813138962	0.04364774748682976	0.20953775942325592	0.06483019143342972	0.0581212192773819	0.1088675707578659	0.06495092064142227	0.04840577021241188	0.07506102323532104	-0.023800283670425415	-0.055286578834056854	0.03399862349033356	0.08688897639513016	0.10779305547475815	0.08073460310697556	0.1139361709356308	0.05885150656104088	0.1931091696023941	0.11008649319410324	0.1851828545331955	0.058595702052116394	0.03340810909867287	0.1616048961877823	0.14313265681266785	0.22714881598949432	0.1713247448205948	0.1357189416885376	0.08577711880207062	0.07415316253900528	0.11746396869421005	0.1764531135559082	0.22567667067050934	0.2233106791973114	0.16900725662708282	0.04733983799815178	0.05128537118434906	0.34569481015205383	0.04263060539960861	0.19879542291164398	0.16522574424743652	0.07766097038984299	0.07582934200763702	0.10034438222646713	0.07143474370241165	-0.03205554187297821	0.07854726910591125	0.1195598840713501	0.14069236814975739	0.032722312957048416	0.05644216760993004	0.2716068923473358	0.1629316508769989	0.1604616492986679	0.045302197337150574	0.17134547233581543	0.028817813843488693	0.13950946927070618	0.13542285561561584	0.1481204777956009	0.090442955493927	0.05431656911969185	-0.0244615338742733	0.09435223788022995	0.17448405921459198	0.06460550427436829	0.025700461119413376	0.017748212441802025	-0.022531092166900635	0.04082392156124115	0.06266460567712784	0.13958659768104553	0.12474403530359268	0.12370650470256805	0.08985909074544907	0.12842008471488953	0.3877219259738922	0.07411302626132965	0.29982030391693115	0.10783036053180695	1.0	0.09069861471652985	0.053132880479097366	-0.014863098971545696	0.03719216212630272	0.11383143067359924	0.037507351487874985	0.10981165617704391	0.07631587237119675	0.059400010854005814	0.22707821428775787	0.18443240225315094	0.09507419914007187	0.1108536496758461	0.0450870506465435	-0.008654065430164337	0.10740344971418381	0.02891436405479908	-0.011046473868191242	-0.036226801574230194	0.01458008773624897	-0.018955634906888008	0.006996060721576214	0.005636164452880621	
Oui/arc/grand	0.04249783605337143	0.055200736969709396	0.027108171954751015	0.008585654199123383	0.06860128790140152	0.020799992606043816	0.07873596996068954	0.15601114928722382	0.14436592161655426	0.08966385573148727	0.18648461997509003	0.0787193700671196	-0.11513347178697586	-0.030331583693623543	-0.07426681369543076	-0.10873772203922272	-0.02278706431388855	0.10737697780132294	-0.07296367734670639	-0.06579896062612534	-0.024890121072530746	-0.055903058499097824	-0.1301988661289215	0.04117165133357048	0.07680986821651459	0.048696309328079224	0.08288931846618652	0.15160904824733734	0.035177942365407944	0.0708431825041771	0.004789312835782766	0.05069982260465622	0.05815460905432701	0.09679588675498962	0.08414679020643234	0.14222292602062225	0.012542862445116043	0.10072718560695648	0.24592606723308563	0.29370394349098206	0.16630819439888	0.28691595792770386	0.10732341557741165	0.2849370539188385	0.2995961010456085	0.1832904815673828	0.1530042439699173	0.049234822392463684	0.06594647467136383	0.16281884908676147	0.3012857139110565	0.19304418563842773	0.0872703418135643	0.13490088284015656	0.17718982696533203	0.09448576718568802	0.24033936858177185	-0.04789431020617485	0.07139620184898376	0.06053214520215988	-0.014209162443876266	0.17058491706848145	0.09756322205066681	0.05025562271475792	-0.0016158041544258595	0.12131375074386597	0.23243321478366852	0.22853781282901764	0.20120085775852203	0.3077988922595978	0.04110518842935562	0.02586657926440239	-0.11369329690933228	-0.08178989589214325	-0.021040815860033035	0.03716595098376274	-0.0448349192738533	-0.0650765523314476	-0.10591808706521988	-0.059267446398735046	-0.10242416709661484	-0.028286762535572052	0.1392299383878708	0.1510605812072754	0.22624988853931427	0.2472105175256729	0.18645140528678894	0.12791413068771362	0.2276138961315155	0.18144243955612183	0.07863058149814606	0.09069861471652985	1.0	0.06094536557793617	0.08266142755746841	0.0471598245203495	0.10825930535793304	0.10381679981946945	0.06026826053857803	0.15947620570659637	0.11357128620147705	0.10991769284009933	0.11171562969684601	0.1088317483663559	0.013442288152873516	0.10849203914403915	0.06246152147650719	0.004452921915799379	0.10445012897253036	0.20911116898059845	0.07725517451763153	0.00735373143106699	0.057527221739292145	0.06080413609743118	-0.0014832945307716727	
Non/temps/beau	0.15657882392406464	0.0974874347448349	0.10868839919567108	0.18722626566886902	0.032171208411455154	0.19104725122451782	0.05590200051665306	0.07484165579080582	0.0698590874671936	0.116775743663311	0.11748351901769638	0.08355849981307983	-0.05176423117518425	0.07123971730470657	0.06357870995998383	0.13988354802131653	-0.03583068400621414	0.12335899472236633	0.09388095140457153	0.04550178349018097	0.11791369318962097	-0.10637069493532181	-0.05801922827959061	0.6397391557693481	0.3988400101661682	0.40751808881759644	0.29051023721694946	0.5800521373748779	0.4845874607563019	0.11500683426856995	0.40470972657203674	0.5912051796913147	0.6215105652809143	0.6049220561981201	0.14213599264621735	0.328303724527359	0.12384605407714844	0.07135528326034546	0.024225909262895584	0.2616412937641144	0.2939414978027344	0.23640568554401398	0.0617726594209671	0.13546428084373474	0.19583112001419067	-0.025730254128575325	0.1076141744852066	-0.049594782292842865	0.03770483285188675	0.04099731147289276	0.048113707453012466	0.04116265848278999	0.19484075903892517	0.0691726952791214	0.08168471604585648	0.20484298467636108	0.021568963304162025	0.1015021950006485	0.15774685144424438	0.11239761114120483	0.16267870366573334	0.09686292707920074	0.07351001352071762	0.05678999423980713	0.12013431638479233	0.14549607038497925	0.09160330146551132	0.020600030198693275	0.13547766208648682	0.1979253590106964	0.17486083507537842	0.13942348957061768	0.13292255997657776	0.17731286585330963	0.05024667829275131	0.07646909356117249	0.050729744136333466	0.1194869875907898	-0.11348184943199158	-0.12213362008333206	0.11493153125047684	-0.06524688750505447	0.2340153008699417	0.1344657838344574	0.19499234855175018	-0.012041612528264523	0.31287333369255066	0.0008853022591210902	0.12471165508031845	-0.06989991664886475	0.11397918313741684	0.053132880479097366	0.06094536557793617	1.0	0.5202676057815552	0.5704684257507324	0.07645357400178909	0.6169247627258301	0.3320103883743286	0.3124794065952301	0.4383281171321869	0.18581938743591309	0.3291538655757904	0.5884119272232056	0.1475338637828827	0.2509104609489441	0.15127162635326385	0.0699530616402626	0.2968587875366211	0.3071768879890442	0.16539116203784943	0.21457041800022125	0.37569084763526917	0.33470940589904785	0.16084635257720947	
Oui/salon/beau	0.03838520869612694	0.01244383119046688	0.016934571787714958	0.10694707185029984	0.041210923343896866	0.12126946449279785	0.011294219642877579	0.05484408512711525	0.01846056617796421	0.10760029405355453	0.07521170377731323	0.06952643394470215	0.09922342002391815	0.07848759740591049	0.11305747181177139	0.18802392482757568	0.10147825628519058	0.1524810492992401	0.10831891745328903	0.06787565350532532	0.143411785364151	0.08645958453416824	0.14574134349822998	0.5709745287895203	0.34448716044425964	0.30360257625579834	0.29988473653793335	0.5579786896705627	0.4728642404079437	0.17244553565979004	0.3764239251613617	0.5627778768539429	0.6038652658462524	0.5545436143875122	0.10154368728399277	0.22047345340251923	0.08159782737493515	0.3397863805294037	-0.04238354042172432	0.27807164192199707	0.23990923166275024	0.22760123014450073	0.16294507682323456	0.06981132179498672	0.19183167815208435	0.011578001081943512	0.09886717051267624	-0.1284285932779312	0.08768568933010101	0.02047789841890335	0.07665052264928818	0.0951586663722992	0.1664188802242279	0.11932624876499176	0.1116027906537056	0.18052802979946136	0.03999900072813034	0.16734609007835388	0.06766493618488312	0.045410946011543274	0.10233726352453232	0.033035699278116226	0.03511011600494385	0.09497229009866714	0.17629452049732208	0.160777747631073	0.10864373296499252	0.004950869362801313	0.1210407242178917	0.1195339486002922	0.1392405778169632	0.12176091969013214	0.15490567684173584	0.2161855250597	0.07711263746023178	0.10004887729883194	0.08468431234359741	0.12729665637016296	0.08675171434879303	0.05787499248981476	0.16193480789661407	0.11364372819662094	0.13738450407981873	0.07020580023527145	0.12677565217018127	0.12405623495578766	0.23737479746341705	0.036596979945898056	0.7014834880828857	0.04891359433531761	0.09396722912788391	-0.014863098971545696	0.08266142755746841	0.5202676057815552	1.0	0.5290747284889221	0.15167281031608582	0.5729789137840271	0.38336366415023804	0.3098592758178711	0.3471202254295349	0.19075489044189453	0.4237881898880005	0.5367376804351807	0.2804521918296814	0.3394787907600403	0.175507053732872	0.15878772735595703	0.3400043845176697	0.3883625566959381	0.2335359901189804	0.2602829337120056	0.4304879307746887	0.40780407190322876	0.22614845633506775	
Oui/garçon/beau	0.16304942965507507	0.11930367350578308	0.010795227251946926	0.2215072065591812	0.09882351011037827	0.1902088224887848	0.0840468630194664	0.09842272847890854	0.136347234249115	0.14231213927268982	0.18529446423053741	0.0929514691233635	0.16829131543636322	0.17080937325954437	0.1175093725323677	0.1656952053308487	0.08353465050458908	0.14149287343025208	0.11692006140947342	0.1537070870399475	0.13302229344844818	0.10139628499746323	0.1726588010787964	0.7539533376693726	0.39330771565437317	0.5069953799247742	0.40259650349617004	0.7038087248802185	0.6277798414230347	0.2097398340702057	0.3870753347873688	0.6774672865867615	0.7437148094177246	0.6807156205177307	0.1802423596382141	0.41301965713500977	0.231736958026886	0.08983217179775238	0.029665637761354446	0.32512712478637695	0.3609970510005951	0.24044686555862427	0.21400980651378632	0.2424156218767166	0.2871236503124237	0.006609262898564339	0.09562930464744568	-0.14679700136184692	0.06736534833908081	-0.055590949952602386	0.0788995549082756	0.06950534880161285	0.15622395277023315	0.05425601825118065	0.15601502358913422	0.08194375038146973	-0.07279716432094574	0.043638356029987335	0.2919491231441498	0.26280319690704346	0.2308596968650818	0.0005750040290877223	0.10642580687999725	0.10486497730016708	0.1855686753988266	0.11749961227178574	0.07318065315485	-0.015250848606228828	0.042437490075826645	0.15687517821788788	0.1287183165550232	0.14510011672973633	0.21065539121627808	0.1863143891096115	0.15471063554286957	0.1316930651664734	0.1341751217842102	0.15866342186927795	0.13865786790847778	0.10833121836185455	0.1986052393913269	0.13120566308498383	0.3870146572589874	0.06719637662172318	0.26176443696022034	-0.005560972727835178	0.34179961681365967	0.14879678189754486	0.10390937328338623	-0.0067673251032829285	0.11002560704946518	0.03719216212630272	0.0471598245203495	0.5704684257507324	0.5290747284889221	1.0	0.19000402092933655	0.7061448693275452	0.3517167270183563	0.3797653615474701	0.37861496210098267	0.3499327301979065	0.29309970140457153	0.7049526572227478	0.1940249651670456	0.535788893699646	0.31318336725234985	0.3349679708480835	0.5018928050994873	0.49629780650138855	0.2936566174030304	0.33862775564193726	0.5082704424858093	0.4895452857017517	0.308369517326355	
Oui/robe/belle	0.14253710210323334	0.10249063372612	0.10214579850435257	0.10085450857877731	0.30249565839767456	0.1673123687505722	0.20995067059993744	0.20577678084373474	0.12658868730068207	0.19000299274921417	0.2471051961183548	0.18018463253974915	-0.03363945335149765	0.13857507705688477	0.17598077654838562	0.053308382630348206	0.6979124546051025	0.04144473373889923	-0.007222991902381182	-0.014414421282708645	0.20510651171207428	0.15910778939723969	0.050887271761894226	0.11338173598051071	0.25314849615097046	0.3472774922847748	0.16251859068870544	0.19735148549079895	0.15598264336585999	0.32447534799575806	0.27677473425865173	0.16584034264087677	0.3543744385242462	0.19272266328334808	0.03289974108338356	0.08173459023237228	0.07474323362112045	0.22943738102912903	0.06684009730815887	0.18117882311344147	0.12461576610803604	0.1247132197022438	0.197538360953331	0.31366807222366333	0.14262421429157257	0.05762181058526039	0.031200801953673363	0.04781554639339447	0.17936700582504272	0.04055091738700867	0.24085669219493866	0.20793592929840088	0.05646196007728577	0.32915785908699036	0.2235509604215622	0.11213252693414688	0.1564476490020752	0.18906688690185547	0.0598444864153862	0.06184037774801254	-0.013764210045337677	0.034180428832769394	0.06748438626527786	0.24304857850074768	0.3142271041870117	0.13823729753494263	0.1767677217721939	0.10711948573589325	0.13656003773212433	0.13428400456905365	0.10830865800380707	-0.05335552617907524	0.047683313488960266	0.05893426761031151	0.16236788034439087	0.04811100289225578	0.06334007531404495	0.005777500104159117	0.07102838158607483	0.13178157806396484	-0.04842761158943176	0.05576571077108383	0.12940701842308044	0.04255802556872368	0.16735857725143433	0.1674199104309082	0.17071011662483215	0.11808647215366364	0.15774904191493988	0.10581103712320328	0.07601745426654816	0.11383143067359924	0.10825930535793304	0.07645357400178909	0.15167281031608582	0.19000402092933655	1.0	0.2282324731349945	0.10602062940597534	0.1398528665304184	0.23337101936340332	0.2670947015285492	0.258863627910614	0.27791598439216614	0.2027999609708786	0.20689734816551208	0.10945779085159302	0.2525669038295746	0.17268791794776917	0.14806142449378967	0.12327361851930618	0.19795654714107513	0.15601421892642975	0.14832255244255066	0.19087810814380646	
Oui/bracelet/beau	0.1688096672296524	0.12516888976097107	-0.03808436915278435	0.21623803675174713	0.13162806630134583	0.24157996475696564	0.1017494797706604	0.16705632209777832	0.15953519940376282	0.16080045700073242	0.2007513791322708	0.17305223643779755	0.13435254991054535	0.15485742688179016	0.07168316841125488	0.08694005012512207	0.07245831191539764	0.11762753874063492	0.09031540155410767	0.08862975984811783	0.1179816871881485	0.13030748069286346	0.14890103042125702	0.6921147108078003	0.38411274552345276	0.4113430380821228	0.3607155680656433	0.6785966753959656	0.5648653507232666	0.23150628805160522	0.37807488441467285	0.6901531219482422	0.8003332018852234	0.6987872123718262	0.22142384946346283	0.4422672390937805	0.1748349964618683	0.0688266009092331	0.05215165391564369	0.3984680473804474	0.42895370721817017	0.3476540446281433	0.15023605525493622	0.3253611624240875	0.37007570266723633	0.059393540024757385	0.21292899549007416	-0.14712801575660706	0.1393878012895584	0.02346682734787464	0.14822237193584442	0.14615915715694427	0.25340884923934937	0.14972354471683502	0.2242172807455063	0.1762681007385254	0.039018452167510986	0.11797089874744415	0.08953139185905457	0.055856622755527496	0.04099640995264053	0.03766781836748123	0.10970990359783173	0.21040216088294983	0.26871833205223083	0.2475229799747467	0.1189650371670723	-0.04788593202829361	0.20864899456501007	0.29375240206718445	0.29969868063926697	0.042441077530384064	0.15288443863391876	0.18877409398555756	0.1773369312286377	0.043402086943387985	0.1302800476551056	0.13533137738704681	0.13308285176753998	0.2187560647726059	0.16635940968990326	0.1869025081396103	0.3726133406162262	0.15309269726276398	0.27995502948760986	-0.04031308740377426	0.501197874546051	0.12560947239398956	0.18087463080883026	-0.026936136186122894	0.1817750632762909	0.037507351487874985	0.10381679981946945	0.6169247627258301	0.5729789137840271	0.7061448693275452	0.2282324731349945	1.0	0.3715869188308716	0.43367743492126465	0.3827097415924072	0.3169540762901306	0.2756718695163727	0.7492215037345886	0.2273562252521515	0.37944296002388	0.209979847073555	0.1315881460905075	0.4567328989505768	0.44935938715934753	0.2685532867908478	0.30467987060546875	0.5427221059799194	0.4754819869995117	0.25573796033859253	
Oui/sièges/beaux	0.07742001861333847	0.034299395978450775	-0.011731886304914951	0.14512377977371216	0.08392637968063354	0.1671493947505951	0.0850236788392067	0.061478808522224426	0.11049956828355789	0.1227496936917305	0.1949317455291748	0.08565887808799744	0.09311015903949738	0.1623363345861435	0.08032169938087463	0.15807291865348816	0.030735168606042862	0.1531253308057785	0.11132550984621048	0.1305040866136551	0.12338308990001678	0.14497274160385132	0.15930740535259247	0.3158683776855469	0.24775971472263336	0.2885001003742218	0.6063153147697449	0.3846184015274048	0.3534786105155945	0.12485689669847488	0.24671155214309692	0.3876895308494568	0.41499248147010803	0.3981294333934784	0.3554942011833191	0.16470235586166382	0.10295908898115158	0.21596789360046387	0.20206913352012634	0.187321737408638	0.1580570489168167	0.2284139096736908	0.06469526886940002	0.1459619402885437	0.13609306514263153	-0.03653788939118385	0.3541625142097473	-0.06778188794851303	0.12062772363424301	0.011905437335371971	0.044960636645555496	0.09239306300878525	0.19177120923995972	0.2155846208333969	0.13424837589263916	0.1521359235048294	0.015399419702589512	0.14481092989444733	0.07440868020057678	0.08307012915611267	0.107776939868927	0.06847871840000153	0.08931610733270645	0.08252665400505066	0.13399706780910492	0.12351607531309128	0.11999484151601791	0.011551628820598125	0.18357032537460327	0.18520332872867584	0.10147915035486221	0.14018239080905914	0.11783001571893692	0.17589128017425537	0.11111950874328613	0.17759524285793304	0.10988932847976685	0.1415887475013733	0.084445059299469	0.06867526471614838	0.14959436655044556	0.08875183016061783	0.169562429189682	0.3530963957309723	0.12803217768669128	0.12708041071891785	0.2388601452112198	0.1106446236371994	0.19260536134243011	0.08660367131233215	0.2617643475532532	0.10981165617704391	0.06026826053857803	0.3320103883743286	0.38336366415023804	0.3517167270183563	0.10602062940597534	0.3715869188308716	1.0	0.6383914351463318	0.3004879057407379	0.44652059674263	0.32302770018577576	0.3749982714653015	0.145246222615242	0.1881209909915924	0.3566746413707733	0.0414198562502861	0.21086370944976807	0.2320333570241928	0.3938605487346649	0.13606509566307068	0.2417270392179489	0.18383389711380005	0.11169669032096863	
