	Oui/vie/saine	Oui/personne/saine	Oui/peau/saine	Oui/nourriture/saine	Oui/chair/saine	Oui/écorces/saines	Oui/dents/saines	Oui/bouche/saine	Oui/jambe/saine	Oui/feuilles/saines	Non/colère/saine	Oui/bretelles/fines	Oui/peau/fine	Oui/couche/fine	Oui/robe/fine	Oui/lames/fines	Oui/feuilles/fines	Oui/moustaches/fines	Oui/laine/fine	Oui/tissu/fin	Oui/matelas/fin	Non/observateur/fin	Oui/marquise/belle	Oui/princesse/belle	Oui/chevaux/beaux	Oui/violon/beau	Oui/baron/beau	Oui/fleurs/belles	Oui/maison/belle	Oui/visage/beau	Oui/pantalon/beau	Oui/bateau/beau	Non/couple/beau	Oui/salle/grande	Oui/arbres/grands	Oui/escalier/grand	Oui/supermarché/grand	Oui/chapiteau/grand	Oui/écurie/grande	Oui/chapeau/grand	Oui/couteau/grand	Oui/îles/grandes	Oui/panneaux/grands	Non/journalistes/grands	Oui/lèvres/brillantes	Oui/veine/brillante	Oui/épées/brillantes	Oui/boule/brillante	Oui/constellations/brillantes	Oui/tissu/brillant	Oui/cuirasse/brillante	Oui/sphère/brillante	Oui/halo/brillant	Oui/pièces/brillantes	Non/idée/brillante	Oui/éclats/brillants	Oui/dents/brillantes	Oui/lunettes/brillantes	Oui/chaussures/brillantes	Oui/cristaux/brillants	Oui/lame/brillante	Oui/lune/brillante	Oui/métal/brillant	Oui/anneau/brillant	Oui/aiguilles/brillantes	Non/élève/brillant	Oui/moustache/fine	Oui/membrane/fine	Oui/sandales/fines	Oui/pattes/fines	Oui/lunettes/fines	Oui/bandes/fines	Oui/mouchoir/fin	Oui/collier/fin	Oui/cigarettes/fines	Oui/stylet/fin	Non/ouïe/fine	Oui/cadres/grands	Oui/lévrier/grand	Oui/nef/grande	Oui/portefeuille/grand	Oui/figurines/grandes	Oui/salon/grand	Oui/fenêtres/grandes	Oui/carnets/grands	Oui/mains/grandes	Oui/arc/grand	Non/chanteur/grand	Oui/salon/beau	Oui/garçon/beau	Oui/robe/belle	Oui/bracelet/beau	Oui/sièges/beaux	Oui/feuillages/beaux	Oui/cathédrale/belle	Oui/seins/beaux	Oui/table/belle	Oui/chapeau/beau	Non/temps/beau	Oui/père/bon	Oui/élèves/bons	Oui/mère/bonne	Oui/nageur/bon	Oui/tireur/bon	Oui/étudiants/bons	Oui/professeure/bonne	Oui/commandant/bon	Oui/jardinier/bon	Oui/comédienne/bonne	Non/douche/bonne
Non/colère/saine	0.5097557306289673	0.5775029063224792	0.541557788848877	0.6015800833702087	0.5510991811752319	0.13378863036632538	0.19899678230285645	0.6279036998748779	0.5412150025367737	0.09199298918247223	1.0	0.035262543708086014	0.3692641854286194	0.3886282444000244	0.40379783511161804	-0.08742687106132507	0.0510869137942791	0.06262294203042984	0.3563522398471832	0.21408431231975555	0.2677267789840698	0.3040040135383606	0.30523112416267395	0.35504958033561707	0.032104987651109695	0.2532684803009033	0.1835695207118988	-0.022281603887677193	0.30468398332595825	0.2461850643157959	0.29658254981040955	0.22311557829380035	0.15274374186992645	0.4350825846195221	-0.0525592640042305	0.1913321614265442	0.25966644287109375	0.23285722732543945	0.32017794251441956	0.24003659188747406	0.24602241814136505	0.022734958678483963	0.06902006268501282	-0.07861529290676117	-0.1062927171587944	0.24412208795547485	-0.03562884405255318	0.2811856269836426	-0.0449838861823082	0.2258746325969696	0.4396117925643921	0.2669658362865448	0.13818062841892242	-0.062062300741672516	0.42803922295570374	0.01884625479578972	-0.02614794485270977	-0.04121837764978409	-0.05457591265439987	-0.04491535946726799	0.3623100817203522	0.3657672703266144	0.1584159880876541	0.2584856152534485	-0.008582468144595623	0.3304944932460785	0.43908268213272095	0.4766857624053955	0.10555136948823929	-0.054437894374132156	0.07593532651662827	-0.031249964609742165	0.32080256938934326	0.2839541733264923	-0.02262922003865242	0.21011407673358917	0.4274643361568451	-0.0195296797901392	0.21617181599140167	0.3432149291038513	0.21382145583629608	0.03895021229982376	0.24740897119045258	-0.014255243353545666	0.07739454507827759	-0.00599593436345458	0.23482760787010193	0.21617822349071503	0.23543664813041687	0.268323689699173	0.36266762018203735	0.29512685537338257	-0.016641762107610703	0.04521878436207771	0.3507169485092163	0.035691723227500916	0.3648045063018799	0.287843257188797	0.20659658312797546	0.28484925627708435	0.044881422072649	0.40439385175704956	0.2628723978996277	0.29920053482055664	0.03805966675281525	0.4896605908870697	0.3434484302997589	0.2899852991104126	0.3105347156524658	0.5165733098983765	
Oui/bretelles/fines	0.0181791502982378	0.001618134556338191	0.05982377752661705	-0.023934753611683846	-0.006561571732163429	0.42934584617614746	0.33574387431144714	0.0733121857047081	-0.02889672853052616	0.3587917983531952	0.035262543708086014	1.0	0.3043181300163269	0.30113649368286133	0.29463717341423035	0.667198896408081	0.723984956741333	0.7150586247444153	0.2992498278617859	0.14947311580181122	0.17843036353588104	0.037062447518110275	0.11001981794834137	0.0863875076174736	0.394858181476593	0.07661722600460052	0.021420687437057495	0.4437052309513092	0.04515213891863823	0.06959398835897446	0.0690743625164032	0.1086103618144989	0.059979043900966644	0.06860334426164627	0.3464322090148926	0.04117809236049652	0.03994021564722061	0.09580092877149582	0.06331547349691391	0.14272868633270264	0.1357809156179428	0.4141264855861664	0.4712617099285126	0.3434546887874603	0.41964006423950195	0.17293527722358704	0.40705832839012146	0.11369819194078445	0.36336550116539	0.07562099397182465	0.16715942323207855	-0.040800027549266815	0.11555861681699753	0.43210911750793457	-0.05044592544436455	0.3530782163143158	0.41339734196662903	0.49298420548439026	0.4519236087799072	0.3665641248226166	0.034004610031843185	0.032374244183301926	0.07636575400829315	0.037755053490400314	0.3486802279949188	0.018229560926556587	0.31865936517715454	0.3159874975681305	0.720831036567688	0.7169622778892517	0.6647111177444458	0.7254307866096497	0.248283252120018	0.27015969157218933	0.619236171245575	0.2608301043510437	0.3326515257358551	0.41639548540115356	0.02482439950108528	0.06533932685852051	0.13580422103405	0.4704151749610901	0.002728265943005681	0.5142356157302856	0.428538978099823	0.4032982587814331	0.17456629872322083	0.10700289160013199	0.02935854159295559	0.09884355962276459	0.1464661806821823	0.17454932630062103	0.32939285039901733	0.3894721567630768	0.12395364046096802	0.4150119721889496	0.11685635149478912	0.13621917366981506	-0.03704846650362015	0.06008140742778778	0.2855852544307709	0.03723233938217163	0.09876963496208191	0.11852053552865982	0.19861237704753876	0.05697592347860336	0.045908402651548386	0.10982634872198105	0.17791233956813812	0.06117667257785797	
Oui/peau/fine	0.4676690697669983	0.5077944993972778	0.6002682447433472	0.4758053719997406	0.4910006821155548	0.1446194052696228	0.2084054797887802	0.4858062267303467	0.4708334803581238	0.09467025846242905	0.3692641854286194	0.3043181300163269	1.0	0.5875710248947144	0.6259188055992126	0.328609436750412	0.3444104790687561	0.3371659815311432	0.6030969619750977	0.5152615904808044	0.4511483907699585	0.38522785902023315	0.44650784134864807	0.4069522023200989	0.19511614739894867	0.3748742341995239	0.32944610714912415	0.1569666564464569	0.3684283494949341	0.39578449726104736	0.40270254015922546	0.3969710171222687	0.3251733183860779	0.460997074842453	0.10695118457078934	0.31522196531295776	0.328630268573761	0.3178616166114807	0.376129686832428	0.36833781003952026	0.3531944751739502	0.12450937181711197	0.19531197845935822	0.03333054110407829	0.09424814581871033	0.4232873320579529	0.08075844496488571	0.41590532660484314	0.1231880858540535	0.3975154161453247	0.4317449629306793	0.2727864980697632	0.31516918540000916	0.0637914314866066	0.4209788143634796	0.13246963918209076	0.12364283204078674	0.10745284706354141	0.09991934895515442	0.07541826367378235	0.5473629832267761	0.328713595867157	0.34860867261886597	0.407898485660553	0.13858681917190552	0.2964384853839874	0.6032363772392273	0.6559383869171143	0.32208916544914246	0.19824759662151337	0.3037921190261841	0.21363936364650726	0.49432262778282166	0.4980475604534149	0.3554009795188904	0.4042385220527649	0.5686728358268738	0.1479751020669937	0.2940070331096649	0.392376184463501	0.32448944449424744	0.13451652228832245	0.34617504477500916	0.11550562083721161	0.16102179884910583	0.13121695816516876	0.33573830127716064	0.3350910544395447	0.3505583703517914	0.37512466311454773	0.4786810278892517	0.4188781976699829	0.07181847095489502	0.11847648024559021	0.44763877987861633	0.19086575508117676	0.4612785279750824	0.4034481644630432	0.31522226333618164	0.3109019100666046	0.13807162642478943	0.3710426688194275	0.30000147223472595	0.31749069690704346	0.09782065451145172	0.38783183693885803	0.3237317204475403	0.38595467805862427	0.3153616487979889	0.4733259677886963	
Oui/couche/fine	0.2754790186882019	0.31356358528137207	0.3165275454521179	0.35088589787483215	0.29255467653274536	-0.09023959189653397	-0.01146498043090105	0.2706804573535919	0.29015156626701355	-0.07821285724639893	0.3886282444000244	0.30113649368286133	0.5875710248947144	1.0	0.7456222176551819	0.17627757787704468	0.43362435698509216	0.38372164964675903	0.6260944604873657	0.4489387273788452	0.5160080194473267	0.4797854423522949	0.35033634305000305	0.3471558392047882	0.16193872690200806	0.3755505681037903	0.26027706265449524	0.03351724520325661	0.2796853184700012	0.32124847173690796	0.34418028593063354	0.3336853086948395	0.2992199659347534	0.48789334297180176	0.18142753839492798	0.3319592773914337	0.40519455075263977	0.3995051980018616	0.38390618562698364	0.4352218210697174	0.4046008288860321	0.22217899560928345	0.26733288168907166	0.0472138486802578	-0.04144899919629097	0.25249817967414856	-0.03559376299381256	0.2223622053861618	0.029113227501511574	0.3208116590976715	0.4011788070201874	0.14495280385017395	0.22759445011615753	-0.0685151070356369	0.3148093521595001	0.023026883602142334	-0.05035421997308731	-0.02129984460771084	-0.05568110570311546	-0.02392033115029335	0.3376998007297516	0.2603451609611511	0.25667980313301086	0.37564772367477417	-0.005572278518229723	0.25089964270591736	0.7599954605102539	0.7440434098243713	0.36333075165748596	0.208805650472641	0.4027058780193329	0.3134489953517914	0.6326730251312256	0.6325145363807678	0.21003733575344086	0.3760010004043579	0.47350504994392395	0.2163110226392746	0.38355666399002075	0.47952112555503845	0.40170782804489136	0.23243656754493713	0.38088616728782654	0.12525026500225067	0.23285676538944244	0.1451152116060257	0.3990114629268646	0.31412920355796814	0.2788016200065613	0.36488017439842224	0.42541342973709106	0.4082948565483093	-0.014185531064867973	0.018971776589751244	0.4052741229534149	0.1429804563522339	0.4128977656364441	0.33616265654563904	0.2815234363079071	0.3485848307609558	0.1264600306749344	0.41321563720703125	0.33068275451660156	0.40929242968559265	0.09630139172077179	0.4019438326358795	0.38316455483436584	0.3944232761859894	0.2582639753818512	0.5174618363380432	
Oui/robe/fine	0.32348179817199707	0.34922170639038086	0.40848803520202637	0.4147437512874603	0.3631880581378937	-0.04793480411171913	-0.0005129509372636676	0.3464338183403015	0.36274951696395874	-0.05570604279637337	0.40379783511161804	0.29463717341423035	0.6259188055992126	0.7456222176551819	1.0	0.1136196032166481	0.3818536400794983	0.4037228524684906	0.7010706067085266	0.452713280916214	0.49358001351356506	0.44094112515449524	0.44333910942077637	0.3864012062549591	0.18901708722114563	0.3766070604324341	0.30282676219940186	0.05485177040100098	0.38941243290901184	0.37537944316864014	0.4144507646560669	0.4084317982196808	0.3270750939846039	0.5171968936920166	0.10957179963588715	0.36055511236190796	0.38335317373275757	0.383934885263443	0.48335379362106323	0.44675716757774353	0.38605761528015137	0.19187302887439728	0.26768624782562256	-0.025733012706041336	0.004180118907243013	0.35935837030410767	0.05391502007842064	0.33471405506134033	0.065185546875	0.3591604232788086	0.5539213418960571	0.25202295184135437	0.2613507807254791	-0.003938054665923119	0.41048768162727356	0.06814416497945786	0.03416409716010094	0.04344544559717178	0.02324775978922844	0.010888084769248962	0.46647047996520996	0.31859150528907776	0.24874091148376465	0.3777860105037689	0.05558781698346138	0.28918325901031494	0.7831140160560608	0.7378774881362915	0.427209734916687	0.1944844126701355	0.4323093593120575	0.2816714942455292	0.5822688937187195	0.620763897895813	0.14960896968841553	0.4103949964046478	0.47944656014442444	0.17373353242874146	0.35036230087280273	0.5995950102806091	0.43871864676475525	0.259847491979599	0.355716735124588	0.14406907558441162	0.22949892282485962	0.18278752267360687	0.4024513065814972	0.32613059878349304	0.3661075234413147	0.35788947343826294	0.5140707492828369	0.4110860824584961	0.029606187716126442	0.06259028613567352	0.48486045002937317	0.14778423309326172	0.4875665605068207	0.4465942978858948	0.274065762758255	0.34316614270210266	0.0706799328327179	0.4423425793647766	0.2907639443874359	0.3281976580619812	0.035073257982730865	0.454396516084671	0.38482987880706787	0.3948001265525818	0.35740938782691956	0.5452861785888672	
Oui/lames/fines	0.07921499013900757	0.08784846216440201	0.11902986466884613	0.021370304748415947	0.0473116934299469	0.5682382583618164	0.5353962182998657	0.07952316105365753	0.004452629946172237	0.5190300345420837	-0.08742687106132507	0.667198896408081	0.328609436750412	0.17627757787704468	0.1136196032166481	1.0	0.5965189337730408	0.5885165929794312	0.17655658721923828	0.14065290987491608	0.12418059259653091	-0.02264338918030262	0.04098870977759361	0.0071731447242200375	0.3613753318786621	0.013766665942966938	-0.02408882975578308	0.43186601996421814	0.024599354714155197	0.007792043033987284	0.010348466224968433	0.015576450154185295	0.03821398690342903	0.0005899135139770806	0.37890586256980896	0.05860740691423416	0.048314418643713	0.07925253361463547	0.03276688605546951	0.09542989730834961	0.09187997877597809	0.4102294445037842	0.3895944058895111	0.4178151488304138	0.5612037777900696	0.26707103848457336	0.5035204291343689	0.16938059031963348	0.5350107550621033	0.08359109610319138	0.06492803990840912	0.033879198133945465	0.1495266556739807	0.5379591584205627	-0.044002044945955276	0.42299094796180725	0.4953075647354126	0.5766651630401611	0.5641500353813171	0.45940372347831726	0.09127727895975113	0.026246609166264534	0.1900024116039276	0.07177811861038208	0.4877939522266388	0.02409638836979866	0.11323144286870956	0.1486610323190689	0.544025182723999	0.6604692339897156	0.5099091529846191	0.643384575843811	0.13099341094493866	0.16420014202594757	0.7686907649040222	0.19936276972293854	0.2432781457901001	0.408260703086853	0.017785942181944847	0.0043451678939163685	0.10559171438217163	0.4578392505645752	0.030136125162243843	0.4967525899410248	0.379421204328537	0.41546136140823364	0.1495227813720703	0.07683762907981873	-0.046860143542289734	0.028985941782593727	0.04694806784391403	0.11000780016183853	0.3157555162906647	0.3605010211467743	0.03766292333602905	0.3883912265300751	0.04860689863562584	0.0305201206356287	-0.06385021656751633	0.00971932988613844	0.3242996037006378	0.04192708805203438	0.030131518840789795	0.11205805838108063	0.2393786907196045	-0.011334596201777458	0.0012559028109535575	0.05514270439743996	0.1282607614994049	-0.0011761072091758251	
Oui/feuilles/fines	0.010287473909556866	-0.00933074951171875	0.037451133131980896	-0.019725816324353218	-0.02572808228433132	0.3339715003967285	0.29089099168777466	0.029315784573554993	-0.038325708359479904	0.33234429359436035	0.0510869137942791	0.723984956741333	0.3444104790687561	0.43362435698509216	0.3818536400794983	0.5965189337730408	1.0	0.7949371337890625	0.36950868368148804	0.19501294195652008	0.2655215561389923	0.17735938727855682	0.17856352031230927	0.10080364346504211	0.4517444968223572	0.16546683013439178	0.10139287263154984	0.4598992168903351	0.11904242634773254	0.13496194779872894	0.18620389699935913	0.16280841827392578	0.20611874759197235	0.11547541618347168	0.4525719881057739	0.18224692344665527	0.1499941349029541	0.2180384248495102	0.12971527874469757	0.2480921745300293	0.2306433916091919	0.49571099877357483	0.538072943687439	0.3697330355644226	0.32088741660118103	0.19078439474105835	0.30044299364089966	0.06897386163473129	0.3366391658782959	0.07343332469463348	0.19266760349273682	-0.08484964072704315	0.10964358597993851	0.30231547355651855	-0.06734167039394379	0.2651776671409607	0.2874069809913635	0.3706008791923523	0.3348347246646881	0.28329557180404663	0.06532084941864014	-0.046502918004989624	0.12676678597927094	0.08958641439676285	0.2883256673812866	0.007726545445621014	0.4238283038139343	0.3534741997718811	0.770167350769043	0.6648446917533875	0.8003407716751099	0.7983536124229431	0.40790918469429016	0.41718995571136475	0.6073693037033081	0.2444346845149994	0.19903269410133362	0.4976775050163269	0.1465456485748291	0.19008541107177734	0.28886550664901733	0.5900982618331909	0.12604819238185883	0.5139782428741455	0.5111597180366516	0.45215603709220886	0.2555963099002838	0.2327917367219925	0.11553218960762024	0.17276035249233246	0.1614977866411209	0.24873347580432892	0.31707918643951416	0.34376075863838196	0.19867698848247528	0.42832285165786743	0.19541020691394806	0.1762532889842987	0.056584712117910385	0.21780940890312195	0.35741084814071655	0.15034225583076477	0.22295786440372467	0.21706070005893707	0.28863441944122314	0.059061069041490555	0.18209463357925415	0.1866963654756546	0.13152632117271423	0.1281268298625946	
Oui/moustaches/fines	0.012463564984500408	0.007608380634337664	0.04784904792904854	-0.0096134003251791	-0.025578876957297325	0.3631393611431122	0.3181723654270172	0.06772732734680176	0.002684134291484952	0.3392907977104187	0.06262294203042984	0.7150586247444153	0.3371659815311432	0.38372164964675903	0.4037228524684906	0.5885165929794312	0.7949371337890625	1.0	0.3597779870033264	0.2280464470386505	0.2772422432899475	0.15053725242614746	0.18941789865493774	0.1339033544063568	0.4044091999530792	0.16238468885421753	0.16359014809131622	0.4263041615486145	0.13289648294448853	0.1521243005990982	0.21134249866008759	0.1763644963502884	0.1720113903284073	0.09695397317409515	0.442618191242218	0.1862974464893341	0.18784667551517487	0.24079622328281403	0.1770917922258377	0.29466596245765686	0.2884707450866699	0.40516743063926697	0.49372968077659607	0.35027459263801575	0.36344456672668457	0.225932314991951	0.3270844519138336	0.09665241837501526	0.3174508512020111	0.08304294943809509	0.16009916365146637	-0.0674026608467102	0.15157164633274078	0.30869221687316895	-0.06216506287455559	0.2402733862400055	0.3286462128162384	0.3900616765022278	0.3523346781730652	0.25622260570526123	0.05375070124864578	-0.03570796549320221	0.08441285043954849	0.07629410177469254	0.30023136734962463	0.04818383604288101	0.49474382400512695	0.3641851246356964	0.816309928894043	0.6679619550704956	0.8047496676445007	0.7588699460029602	0.4133303463459015	0.43323948979377747	0.6148197650909424	0.3020864725112915	0.22293676435947418	0.4928901493549347	0.1565244495868683	0.21528483927249908	0.3204682469367981	0.5232522487640381	0.1575194150209427	0.5243427753448486	0.46349793672561646	0.5269138813018799	0.3266846537590027	0.21172988414764404	0.1867721676826477	0.18064090609550476	0.19874393939971924	0.2691052556037903	0.30096444487571716	0.34808549284935	0.20851601660251617	0.40699297189712524	0.184964120388031	0.18771910667419434	0.07298494130373001	0.2276896834373474	0.33264732360839844	0.1910797506570816	0.26903945207595825	0.23582273721694946	0.2647666037082672	0.12017510086297989	0.20929434895515442	0.2361679971218109	0.15060557425022125	0.16435277462005615	
Oui/laine/fine	0.27553534507751465	0.2949090003967285	0.3514407277107239	0.36304306983947754	0.3604412376880646	-0.0361180417239666	-0.019590677693486214	0.28239715099334717	0.30433139204978943	-0.0723639726638794	0.3563522398471832	0.2992498278617859	0.6030969619750977	0.6260944604873657	0.7010706067085266	0.17655658721923828	0.36950868368148804	0.3597779870033264	1.0	0.44798752665519714	0.4434880316257477	0.4111567437648773	0.3985068202018738	0.3561992049217224	0.12024339288473129	0.32740503549575806	0.25664421916007996	0.12013017386198044	0.32877472043037415	0.30420538783073425	0.3427148461341858	0.34116607904434204	0.2493767887353897	0.5745539665222168	0.16927470266819	0.3843946158885956	0.4174365997314453	0.4340417683124542	0.5294482707977295	0.4247855842113495	0.4042936861515045	0.2563896179199219	0.3029273748397827	0.1008988618850708	0.02316269464790821	0.36777231097221375	0.1007586121559143	0.3618956208229065	0.09441011399030685	0.3898729681968689	0.49633434414863586	0.2898452877998352	0.32410821318626404	0.034107059240341187	0.3961309790611267	0.13977505266666412	0.03653253987431526	0.05453651398420334	0.03993155434727669	0.11421257257461548	0.4407762289047241	0.330554336309433	0.3285733163356781	0.388089120388031	0.14460685849189758	0.32603541016578674	0.6057636737823486	0.6515605449676514	0.3419976234436035	0.17488940060138702	0.3177964687347412	0.21230478584766388	0.5268864035606384	0.5151858925819397	0.24076101183891296	0.4013157784938812	0.4727835953235626	0.2320692092180252	0.385866641998291	0.5211971998214722	0.39378485083580017	0.25789961218833923	0.41129785776138306	0.18011684715747833	0.2714724838733673	0.20465096831321716	0.41741305589675903	0.3530026376247406	0.29561707377433777	0.3271985948085785	0.45127683877944946	0.36748334765434265	-0.007833735086023808	0.09851332753896713	0.33552005887031555	0.17321550846099854	0.3833119571208954	0.3421729505062103	0.3015100359916687	0.2865816354751587	0.0784110501408577	0.4000672698020935	0.3126320242881775	0.28921541571617126	0.07342183589935303	0.38053208589553833	0.33950385451316833	0.37379106879234314	0.3282942771911621	0.5111449956893921	
Oui/tissu/fin	0.24645483493804932	0.2874181568622589	0.31208422780036926	0.32045817375183105	0.3378424048423767	-0.036203160881996155	0.05139688402414322	0.3014153242111206	0.24538345634937286	-0.051987964659929276	0.21408431231975555	0.14947311580181122	0.5152615904808044	0.4489387273788452	0.452713280916214	0.14065290987491608	0.19501294195652008	0.2280464470386505	0.44798752665519714	1.0	0.7328388690948486	0.6212159991264343	0.3192521035671234	0.31372004747390747	0.02834637463092804	0.38477015495300293	0.45219680666923523	-0.07629226893186569	0.2342386543750763	0.3777630031108856	0.4045981168746948	0.37967702746391296	0.3434585928916931	0.2922239601612091	0.00678391894325614	0.32148414850234985	0.413486510515213	0.33593088388442993	0.23234039545059204	0.3741898536682129	0.39046114683151245	0.012112255208194256	0.07337978482246399	-0.08955326676368713	0.07021202147006989	0.22126013040542603	-0.04625861346721649	0.20621517300605774	0.09752101451158524	0.49949759244918823	0.21078644692897797	0.1495000422000885	0.34365114569664	-0.018896229565143585	0.23651809990406036	0.0867190733551979	-0.0224752239882946	-0.001239993143826723	-0.01445028092712164	0.046663329005241394	0.3849405348300934	0.23949319124221802	0.4190170168876648	0.5356821417808533	-0.012318138964474201	0.32501420378685	0.48332032561302185	0.5449572205543518	0.2544521391391754	0.029094219207763672	0.20750835537910461	0.09676564484834671	0.6970049142837524	0.6965915560722351	0.27533477544784546	0.7193772196769714	0.5261160135269165	0.14988987147808075	0.39067786931991577	0.3002660870552063	0.34620359539985657	0.0032746836077421904	0.4219188690185547	-0.022889774292707443	0.05169234052300453	0.046370670199394226	0.3912275433540344	0.2902039587497711	0.3959512412548065	0.3780158460140228	0.33082276582717896	0.4001632332801819	-0.027830742299556732	0.030323997139930725	0.2506560683250427	0.04110046103596687	0.2814614176750183	0.35676875710487366	0.39171814918518066	0.368356853723526	0.09652542322874069	0.297751784324646	0.3665744662284851	0.4283501207828522	0.12195967882871628	0.24720770120620728	0.41706743836402893	0.46222367882728577	0.22004441916942596	0.39141473174095154	
