	Non/colère/saine	Non/colère/saine	Non/colère/saine	Non/colère/saine	Non/colère/saine	Non/colère/saine	Non/colère/saine	Non/colère/saine	Non/colères/saines	Non/colères/saines	Oui/vie/saine	Oui/personne/saine	Oui/peau/saine	Oui/nourriture/saine	Oui/chair/saine	Oui/écorces/saines	Oui/dents/saines	Oui/bouche/saine	Oui/jambe/saine	Oui/feuilles/saines	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Oui/balles/plomb	Oui/lamelles/plomb	Oui/balle/plomb	Oui/noyaux/plomb	Oui/cartouches/plomb	Oui/billes/plomb	Oui/boulet/plomb	Oui/bille/plomb	Oui/plaque/plomb	Oui/coupole/plomb
Oui/balles/plomb	0.1852259337902069	0.0788666233420372	-0.0009231627336703241	0.021448874846100807	0.16066719591617584	-0.02831282839179039	-0.003482773434370756	0.012303168885409832	0.014627787284553051	-0.04908357560634613	0.05994889512658119	-0.04691159352660179	0.0796162337064743	-0.03562973812222481	0.05950675904750824	-0.02428794465959072	0.11031754314899445	0.07951955497264862	-0.014593452215194702	0.017257608473300934	0.23618938028812408	0.2475997507572174	0.2437640279531479	0.2671798765659332	0.17971861362457275	0.2123933732509613	0.29194945096969604	0.22161635756492615	0.13746610283851624	0.21430669724941254	1.0	0.2999812066555023	0.49100545048713684	0.44335031509399414	0.5262986421585083	0.49587851762771606	0.27767881751060486	0.1989271342754364	0.2206811159849167	0.08914365619421005	
Oui/lamelles/plomb	-0.10548083484172821	-0.15851950645446777	-0.17610128223896027	-0.10544369369745255	-0.13860489428043365	-0.17120502889156342	-0.1946764588356018	-0.15879248082637787	-0.09885289520025253	-0.14175088703632355	-0.1557217389345169	-0.035248078405857086	0.07251950353384018	-0.12427353113889694	-0.022138571366667747	0.01835186779499054	0.05377320945262909	0.19393110275268555	-0.030909808352589607	-0.06049584224820137	-0.02390795573592186	-0.012118731625378132	-0.008543956093490124	0.01960715278983116	0.006414186209440231	0.0007927040569484234	0.009707675315439701	-0.005327917169779539	0.012643004767596722	-0.0032705352641642094	0.2999812066555023	1.0	0.06405269354581833	0.41624853014945984	0.23842304944992065	0.39081162214279175	0.1226433590054512	0.17991966009140015	0.11125596612691879	0.2592613697052002	
Oui/balle/plomb	0.004707410931587219	0.09961198270320892	0.24917426705360413	0.039147716015577316	0.16525715589523315	0.05285169184207916	0.09326131641864777	0.09747276455163956	-0.05525598302483559	0.0002627758076414466	0.11652275174856186	0.0763973668217659	0.19596713781356812	-0.11333487927913666	0.1304413229227066	-0.09570127725601196	-0.040854573249816895	0.09204816818237305	-0.06496845930814743	-0.025596272200345993	0.3929165005683899	0.4197598099708557	0.43530896306037903	0.47358033061027527	0.40267467498779297	0.4013076424598694	0.4840260446071625	0.3999486565589905	0.38137567043304443	0.39255523681640625	0.49100545048713684	0.06405269354581833	1.0	0.1469835489988327	0.4117618203163147	0.27742618322372437	0.3827940821647644	0.5710167288780212	0.3793751299381256	0.3259192705154419	
Oui/noyaux/plomb	0.07768119871616364	-0.025638088583946228	-0.12836436927318573	-0.045346908271312714	-0.0777197927236557	-0.08492574095726013	-0.1312316209077835	-0.10233306139707565	-0.02109537087380886	0.03678823262453079	-0.15238524973392487	-0.1307584047317505	0.020570622757077217	-0.11241243034601212	-0.030134156346321106	0.05500168353319168	0.1189054548740387	0.09998038411140442	-0.04589294642210007	-0.06808115541934967	0.058891307562589645	0.02423367090523243	0.04416812211275101	0.09947843104600906	0.018471375107765198	0.04164522886276245	0.09710001200437546	0.03365102782845497	0.028482701629400253	0.04884013161063194	0.44335031509399414	0.41624853014945984	0.1469835489988327	1.0	0.4304053485393524	0.40717464685440063	0.21316075325012207	0.22318105399608612	0.057855602353811264	0.24069488048553467	
Oui/cartouches/plomb	0.006978962104767561	-0.010669714771211147	-0.04912858456373215	0.00039165595080703497	-0.032012056559324265	-0.0053138118237257	-0.08781088888645172	0.005706313066184521	-0.032551202923059464	-0.005849373526871204	-0.1817743480205536	-0.11693010479211807	-0.07897515594959259	-0.08104555308818817	-0.13983450829982758	-0.005620570853352547	0.046481192111968994	0.047734733670949936	-0.13604705035686493	-0.12307021021842957	0.12381365895271301	0.08363761752843857	0.10254478454589844	0.14228494465351105	0.06673940271139145	0.12236300110816956	0.15834751725196838	0.10721782594919205	0.057475313544273376	0.12635739147663116	0.5262986421585083	0.23842304944992065	0.4117618203163147	0.4304053485393524	1.0	0.49652889370918274	0.24289260804653168	0.3131556212902069	0.10916800796985626	0.14794564247131348	
Oui/billes/plomb	-0.003949729260057211	-0.10571389645338058	-0.0745515376329422	-0.06919245421886444	-0.07523699849843979	-0.12684263288974762	-0.12041639536619186	-0.1156109943985939	-0.08461546897888184	-0.12211126834154129	-0.04999963194131851	-0.05372215807437897	0.01509086973965168	-0.05029233172535896	0.03830781951546669	-0.07420989125967026	0.0966571494936943	0.13788482546806335	-0.019001560285687447	-0.08387389034032822	0.07177727669477463	0.06070294231176376	0.04359962046146393	0.07512547075748444	0.03679342567920685	0.113465815782547	0.09812519699335098	0.10456227511167526	0.07667197287082672	0.1277061253786087	0.49587851762771606	0.39081162214279175	0.27742618322372437	0.40717464685440063	0.49652889370918274	1.0	0.1802200973033905	0.4562508165836334	0.1711246520280838	0.1963711678981781	
Oui/boulet/plomb	-0.005706933792680502	-0.016598451882600784	0.05290273204445839	-0.021410169079899788	-0.026492374017834663	-0.028225736692547798	-0.03219548612833023	0.012044278904795647	-0.08111093938350677	0.044946860522031784	0.017954329028725624	-0.08650482445955276	-0.024732569232583046	-0.053026095032691956	-0.04566480219364166	-0.06730050593614578	-0.10409904271364212	-0.035512253642082214	0.014221764169633389	-0.022952664643526077	0.46743881702423096	0.419357568025589	0.5004228353500366	0.3916487693786621	0.40989574790000916	0.39379993081092834	0.3698285222053528	0.29955804347991943	0.36197221279144287	0.41044938564300537	0.27767881751060486	0.1226433590054512	0.3827940821647644	0.21316075325012207	0.24289260804653168	0.1802200973033905	1.0	0.36889809370040894	0.30329975485801697	0.1826740801334381	
Oui/bille/plomb	-0.15375541150569916	-0.0681418925523758	0.15577492117881775	-0.047383468598127365	-0.08713461458683014	-0.10024337470531464	-0.04429030418395996	-0.019436120986938477	-0.07309821248054504	0.044129468500614166	0.02185344137251377	0.018895315006375313	0.14710396528244019	-0.09998954087495804	0.04723299294710159	-0.08727896958589554	-0.04979345574975014	0.0832817330956459	0.0011694495333358645	-0.0701138898730278	0.2538430392742157	0.23107494413852692	0.28132370114326477	0.2651486098766327	0.2465265393257141	0.29488444328308105	0.27502942085266113	0.22082871198654175	0.2764309048652649	0.29906561970710754	0.1989271342754364	0.17991966009140015	0.5710167288780212	0.22318105399608612	0.3131556212902069	0.4562508165836334	0.36889809370040894	1.0	0.3393459916114807	0.5014010071754456	
Oui/plaque/plomb	-0.06907566636800766	0.025630701333284378	0.20760303735733032	-0.042423065751791	0.07283060252666473	0.011989375576376915	0.06297304481267929	-0.003884254489094019	0.0005104309529997408	-0.07524383813142776	0.19722291827201843	0.1929926723241806	0.2156386375427246	0.03005298227071762	0.08149643242359161	-0.010317761451005936	0.1106899306178093	0.14435778558254242	0.05879686772823334	0.055392391979694366	0.3121783137321472	0.36617976427078247	0.3512423634529114	0.3425161838531494	0.32456061244010925	0.27453136444091797	0.3920372426509857	0.3438156545162201	0.35671648383140564	0.3311654329299927	0.2206811159849167	0.11125596612691879	0.3793751299381256	0.057855602353811264	0.10916800796985626	0.1711246520280838	0.30329975485801697	0.3393459916114807	1.0	0.20628972351551056	
Oui/coupole/plomb	-0.18927863240242004	-0.07210714370012283	0.07081075012683868	-0.04192100837826729	-0.12473173439502716	-0.04803140461444855	-0.09700413793325424	0.030773228034377098	-0.036532673984766006	0.03665928915143013	-0.08476239442825317	-0.010770085267722607	0.15098093450069427	-0.11189836263656616	-0.05729672312736511	-0.035227227956056595	-0.05379284918308258	0.10526745766401291	-0.08904236555099487	-0.12172779440879822	0.15995891392230988	0.11692342907190323	0.18486452102661133	0.162316232919693	0.17808623611927032	0.20136995613574982	0.17554925382137299	0.11890998482704163	0.155050128698349	0.1457643359899521	0.08914365619421005	0.2592613697052002	0.3259192705154419	0.24069488048553467	0.14794564247131348	0.1963711678981781	0.1826740801334381	0.5014010071754456	0.20628972351551056	1.0	
