	Oui/balles/plomb	Oui/lamelles/plomb	Oui/balle/plomb	Oui/noyaux/plomb	Oui/cartouches/plomb	Oui/billes/plomb	Oui/boulet/plomb	Oui/bille/plomb	Oui/plaque/plomb	Oui/coupole/plomb	Non/soleil/plomb	Oui/urne/plomb	Oui/tablette/plomb	Oui/tuyau/plomb	Oui/cercueil/plomb	Oui/cage/plomb	Oui/gants/plomb	Oui/masse/plomb	Oui/lingot/plomb	Oui/morceau/plomb	Oui/armatures/plomb	Non/silence/plomb	Oui/cheval/grand	Oui/appartement/grand	Oui/lit/grand	Oui/seau/grand	Oui/tableau/grand	Oui/table/grande	Oui/parking/grand	Oui/librairie/grande	Oui/bureau/grand	Oui/miroir/grand	Non/vent/grand	Oui/manteaux/grands	Oui/surface/grande	Oui/mur/grand	Oui/maison/grande	Oui/femme/grande	Oui/parc/grand	Oui/poignard/grand	Oui/chêne/grand	Oui/tentes/grandes	Oui/sacs/grands	Non/ami/grand	Oui/fossé/profond	Oui/galeries/profondes	Oui/gorges/profondes	Oui/puits/profond	Oui/fosse/profonde	Oui/grotte/profonde	Oui/faille/profonde	Oui/caverne/profonde	Oui/forêt/profonde	Oui/cavité/profonde	Non/dégoût/profond	Oui/lac/profond	Oui/tranchées/profondes	Oui/canyons/profonds	Oui/crique/profonde	Oui/sous-sol/profond	Oui/trous/profonds	Oui/remous/profond	Oui/sillon/profond	Oui/douve/profonde	Oui/puisard/profond	Non/sommeil/profond	Oui/lunettes/grosses	Oui/boutons/gros	Oui/chevalière/grosse	Oui/piquets/gros	Oui/objet/gros	Oui/vaisseau/gros	Oui/poche/grosse	Oui/bacs/gros	Oui/flocons/gros	Oui/cloches/grosses	Non/chagrin/gros	Oui/troupeau/éléphants	Oui/groupe/éléphants	Oui/bouse/éléphant	Oui/pattes/éléphants	Oui/défenses/éléphant	Oui/trompe/éléphant	Oui/crânes/éléphant	Oui/peau/éléphant	Oui/dents/éléphant	Oui/tête/éléphant	Non/mémoire/éléphant	Oui/équipement/lourd	Oui/plateau/lourd	Oui/cartable/lourd	Oui/manteau/lourd	Oui/ouvrage/lourd	Oui/bouclier/lourd	Oui/portail/lourd	Oui/revolver/lourd	Oui/crâne/lourd	Oui/sac/lourd	Non/bilan/lourd	Oui/doigts/longs	Oui/mèches/longues	Oui/chaussette/longue	Oui/bras/long	Oui/tables/longues	Oui/guibolles/longues	Oui/moustaches/longues	Oui/siège/long	Oui/mur/long	Oui/queue/longue	Non/lettres/longues
Oui/tête/éléphant	0.20278924703598022	0.05699627846479416	0.2761814594268799	0.20679982006549835	0.22097094357013702	0.2760189473628998	0.2686764597892761	0.3011515140533447	0.2377626746892929	0.24866166710853577	0.21791791915893555	0.31693679094314575	0.2529292106628418	0.32048213481903076	0.21656370162963867	0.23411257565021515	0.24435864388942719	0.28945547342300415	0.31696829199790955	0.2350340038537979	0.20208722352981567	0.2172895222902298	0.2668275833129883	0.2898952066898346	0.28107672929763794	0.28520119190216064	0.28426918387413025	0.2732664942741394	0.2644050717353821	0.2626091241836548	0.30796441435813904	0.2464141994714737	0.21969017386436462	0.051822442561388016	0.24326272308826447	0.24927295744419098	0.2125217169523239	0.2516478896141052	0.25572580099105835	0.32352468371391296	0.2637457549571991	0.009476467035710812	0.04310233145952225	0.19318433105945587	0.2969931662082672	0.02251460589468479	0.03501749411225319	0.34010472893714905	0.2326885163784027	0.2842957675457001	0.2724912464618683	0.24012652039527893	0.309956431388855	0.22011873126029968	0.18604566156864166	0.2800407111644745	0.02230370230972767	0.0644129142165184	0.2621825635433197	0.33390599489212036	0.0929623395204544	0.28205153346061707	0.2664429247379303	0.24731388688087463	0.22714541852474213	0.26485908031463623	0.03276034817099571	0.1038183942437172	0.2071685791015625	0.08038818091154099	0.251629501581192	0.30343392491340637	0.24026094377040863	0.10036614537239075	0.09117686748504639	0.028868747875094414	0.24140368402004242	0.427511602640152	0.3235498070716858	0.8411316275596619	0.4311012029647827	0.7273011207580566	0.7622478008270264	0.8639818429946899	0.8113366961479187	0.8406343460083008	1.0	0.7930526733398438	0.12116517126560211	0.23515811562538147	0.21897077560424805	0.1587439626455307	0.2150343954563141	0.21236328780651093	0.15537291765213013	0.18403644859790802	0.1977226883172989	0.17058418691158295	0.18201284110546112	0.045149482786655426	0.027841515839099884	0.22925375401973724	0.24837273359298706	0.0016646473668515682	-0.013484172523021698	-0.010696313343942165	0.28376713395118713	0.21477775275707245	0.16522659361362457	0.005720287561416626	
Non/mémoire/éléphant	0.18234315514564514	0.027123797684907913	0.27225053310394287	0.18783263862133026	0.1981048285961151	0.26514264941215515	0.23244093358516693	0.3084279000759125	0.20888866484165192	0.2553365230560303	0.26371708512306213	0.362042099237442	0.24393033981323242	0.28546980023384094	0.19869668781757355	0.21325738728046417	0.20605675876140594	0.3004705607891083	0.33694809675216675	0.23018097877502441	0.1833794265985489	0.2254440188407898	0.29364627599716187	0.29472771286964417	0.298624187707901	0.2520700991153717	0.2661644220352173	0.301808625459671	0.2509121894836426	0.30142953991889954	0.2914968430995941	0.2707436680793762	0.20643360912799835	0.021432267501950264	0.22311118245124817	0.23847898840904236	0.15896351635456085	0.2626059949398041	0.2229132205247879	0.2900674045085907	0.27755457162857056	-0.060129713267087936	-0.0166412852704525	0.21918430924415588	0.2636035978794098	-0.01788933575153351	-0.019095294177532196	0.343406617641449	0.29425662755966187	0.328843891620636	0.327247679233551	0.36746272444725037	0.3465707302093506	0.30124595761299133	0.23817119002342224	0.33483758568763733	0.01527209859341383	-0.03312469273805618	0.33774256706237793	0.3499739170074463	0.01887880451977253	0.24226438999176025	0.29396411776542664	0.33154138922691345	0.27695125341415405	0.3002009093761444	0.03205419331789017	0.048222873359918594	0.20487235486507416	-0.03243396431207657	0.30481597781181335	0.2907146215438843	0.2146289199590683	-0.008924889378249645	0.03434362635016441	-0.05223735794425011	0.2320200651884079	0.2462739497423172	0.1481991410255432	0.7058548927307129	0.3216271996498108	0.5124485492706299	0.631017804145813	0.8099414706230164	0.6362888216972351	0.6790211796760559	0.7930526733398438	1.0	0.18697689473628998	0.3078877031803131	0.21161630749702454	0.2343042939901352	0.2776665687561035	0.2534220218658447	0.19754795730113983	0.24819160997867584	0.2805218994617462	0.22827914357185364	0.19792193174362183	-0.01817965693771839	0.01619761995971203	0.27607548236846924	0.2034241408109665	-0.10257077217102051	-0.09328059107065201	-0.09839044511318207	0.30953529477119446	0.19826163351535797	0.16693197190761566	-0.04482323303818703	
Oui/équipement/lourd	0.2936418950557709	0.2384411096572876	0.2895902693271637	0.25174176692962646	0.26652422547340393	0.30445343255996704	0.30314478278160095	0.28737401962280273	0.2942872941493988	0.2908126711845398	0.3093423843383789	0.26028716564178467	0.25074800848960876	0.32470273971557617	0.32169246673583984	0.2845294773578644	0.2700963020324707	0.256335973739624	0.3348800241947174	0.33369454741477966	0.23236660659313202	0.2767990231513977	0.405332088470459	0.3722496032714844	0.41711223125457764	0.37700018286705017	0.41315957903862	0.27436453104019165	0.34891775250434875	0.31507042050361633	0.40588340163230896	0.37662214040756226	0.36456403136253357	0.2319345772266388	0.3238680064678192	0.4454099237918854	0.22603671252727509	0.28127050399780273	0.4028160572052002	0.3875219523906708	0.3658900558948517	0.14972543716430664	0.20840033888816833	0.37790727615356445	0.31317052245140076	0.24158728122711182	0.03902528062462807	0.3333001434803009	0.2306167334318161	0.24857205152511597	0.2633516788482666	0.2437470257282257	0.2423059493303299	0.3469315469264984	0.4204670488834381	0.278486043214798	0.13669118285179138	0.10787294805049896	0.18414227664470673	0.3020860254764557	0.1867901086807251	0.2524382770061493	0.32212698459625244	0.2470584362745285	0.4111369848251343	0.36024168133735657	0.36722055077552795	0.28429514169692993	0.4189131259918213	0.3082423806190491	0.4770640730857849	0.44145578145980835	0.3703611195087433	0.3046458065509796	0.2304692566394806	0.3929382264614105	0.47785288095474243	0.0032026702538132668	-0.01061231829226017	0.12281070649623871	-0.035471636801958084	0.07488463073968887	0.17074893414974213	0.1696755588054657	0.1444832980632782	0.12089519202709198	0.12116517126560211	0.18697689473628998	1.0	0.6370541453361511	0.5528765320777893	0.713522732257843	0.7803006768226624	0.7898803949356079	0.6802447438240051	0.6789866089820862	0.6433812379837036	0.732291042804718	0.46722427010536194	0.2663392424583435	0.18572047352790833	0.31016770005226135	0.37166550755500793	0.1655522584915161	0.17460529506206512	0.1734941154718399	0.4297937750816345	0.42074140906333923	0.3044825792312622	0.2424670159816742	
Oui/plateau/lourd	0.33124446868896484	0.18340706825256348	0.3699776232242584	0.315658837556839	0.31808289885520935	0.37344396114349365	0.37267690896987915	0.3932253420352936	0.37270021438598633	0.39177405834198	0.34571757912635803	0.4121948182582855	0.34323549270629883	0.38349172472953796	0.36646172404289246	0.37518757581710815	0.3131864070892334	0.36852121353149414	0.39221781492233276	0.40178608894348145	0.26342299580574036	0.3496255874633789	0.4585752785205841	0.41057783365249634	0.5099356174468994	0.39618539810180664	0.4639141261577606	0.4421687424182892	0.3584071099758148	0.40327519178390503	0.4476311504840851	0.47649577260017395	0.3604687750339508	0.1702042669057846	0.290214478969574	0.48189523816108704	0.1619437336921692	0.30624958872795105	0.4243611693382263	0.42418500781059265	0.4375647306442261	0.022914614528417587	0.1320161074399948	0.2956756055355072	0.3185042142868042	0.13433828949928284	-0.04838233441114426	0.36473628878593445	0.24595725536346436	0.32401007413864136	0.37080368399620056	0.356526643037796	0.3071054220199585	0.416109561920166	0.4126626253128052	0.37124690413475037	0.20526786148548126	0.002077739220112562	0.2889994978904724	0.36202555894851685	0.04510565847158432	0.26863712072372437	0.32501882314682007	0.3297869563102722	0.4496578872203827	0.3982136845588684	0.2593991160392761	0.22261708974838257	0.43165045976638794	0.16018468141555786	0.44222113490104675	0.48452743887901306	0.3832920789718628	0.28569653630256653	0.16828852891921997	0.17421697080135345	0.462806761264801	-0.08855587989091873	-0.11425886303186417	0.2027604728937149	-0.053459156304597855	0.07673206925392151	0.2615189552307129	0.24458321928977966	0.2073187530040741	0.21145369112491608	0.23515811562538147	0.3078877031803131	0.6370541453361511	1.0	0.5627049207687378	0.6397131085395813	0.6244041323661804	0.7260722517967224	0.6567125916481018	0.6429750323295593	0.6051620841026306	0.6716413497924805	0.4143591821193695	0.16347837448120117	0.19319652020931244	0.523095428943634	0.4041700065135956	0.022994421422481537	0.06072155013680458	0.02729036659002304	0.5689788460731506	0.4837704002857208	0.3205825686454773	0.15599508583545685	
Oui/cartable/lourd	0.34403151273727417	0.313493549823761	0.35783568024635315	0.40037479996681213	0.3171220123767853	0.37645620107650757	0.388310045003891	0.34069570899009705	0.39291009306907654	0.39245736598968506	0.3089105188846588	0.385590523481369	0.35983261466026306	0.395143061876297	0.4349742531776428	0.3735067844390869	0.3713701069355011	0.3968317210674286	0.3067185580730438	0.3884683847427368	0.2869197428226471	0.3771243393421173	0.46444210410118103	0.4528946578502655	0.5047992467880249	0.45453330874443054	0.49541300535202026	0.3612110912799835	0.4076295793056488	0.38619494438171387	0.5254610180854797	0.4919032156467438	0.41707074642181396	0.26979148387908936	0.31585296988487244	0.4779353439807892	0.4001512825489044	0.3276215195655823	0.4940318465232849	0.4973904490470886	0.45480427145957947	0.11894983798265457	0.28517577052116394	0.3646579384803772	0.2872033417224884	0.17307722568511963	-0.006791377440094948	0.3363085091114044	0.175807386636734	0.2715040445327759	0.2912493944168091	0.25983870029449463	0.26907673478126526	0.3728989064693451	0.3646138310432434	0.2732565999031067	0.1958519071340561	0.10339632630348206	0.31740930676460266	0.3571822941303253	0.13327656686306	0.4059130549430847	0.30773571133613586	0.16350960731506348	0.3992387354373932	0.36243754625320435	0.27833208441734314	0.3289356827735901	0.42160436511039734	0.3120073080062866	0.4689078629016876	0.4922538697719574	0.41967642307281494	0.34190940856933594	0.2919018864631653	0.2546286880970001	0.4986165463924408	0.004227622877806425	0.044647302478551865	0.2218489646911621	-0.06134970486164093	0.133261576294899	0.24437937140464783	0.23018698394298553	0.21019302308559418	0.19521062076091766	0.21897077560424805	0.21161630749702454	0.5528765320777893	0.5627049207687378	1.0	0.5770084261894226	0.572970449924469	0.63930344581604	0.5996711254119873	0.5989649891853333	0.4835132956504822	0.5940666794776917	0.35486891865730286	0.27657458186149597	0.2541288435459137	0.4464125335216522	0.4311079978942871	0.15628814697265625	0.23464025557041168	0.14264512062072754	0.4559410810470581	0.3735250234603882	0.3995791971683502	0.19837576150894165	
Oui/manteau/lourd	0.2936233580112457	0.18033821880817413	0.30489975214004517	0.2544481158256531	0.30931907892227173	0.31713050603866577	0.28971219062805176	0.31405213475227356	0.2927345335483551	0.2896478772163391	0.34264200925827026	0.30010679364204407	0.28008154034614563	0.34793224930763245	0.339871883392334	0.2921369671821594	0.2868401110172272	0.2892649173736572	0.3225131332874298	0.32096752524375916	0.23417440056800842	0.2979176342487335	0.5209450125694275	0.5246773362159729	0.4784676432609558	0.5093807578086853	0.5433852076530457	0.3579888939857483	0.44890737533569336	0.42282354831695557	0.570228636264801	0.499135285615921	0.43686461448669434	0.368393212556839	0.39720070362091064	0.5356267094612122	0.2848683297634125	0.3764990568161011	0.4845702350139618	0.5127308368682861	0.44171297550201416	0.2097110152244568	0.3328658640384674	0.37960654497146606	0.3841911256313324	0.3302285373210907	0.1201484203338623	0.419685959815979	0.3332614004611969	0.3456506133079529	0.3644689917564392	0.34675535559654236	0.33389899134635925	0.5578208565711975	0.4700491726398468	0.41717493534088135	0.204374760389328	0.1593349128961563	0.3021707236766815	0.37351664900779724	0.2132096141576767	0.3076317310333252	0.3972453773021698	0.3904454708099365	0.5541694760322571	0.46402105689048767	0.3916016221046448	0.3004816472530365	0.4370650053024292	0.31179192662239075	0.4010976552963257	0.4491487145423889	0.42861220240592957	0.2492668181657791	0.17966432869434357	0.3418753147125244	0.43459054827690125	-0.022827904671430588	0.0232304185628891	0.1815490424633026	-0.0066824364475905895	0.11591354757547379	0.20885053277015686	0.22305987775325775	0.18396124243736267	0.11416278779506683	0.1587439626455307	0.2343042939901352	0.713522732257843	0.6397131085395813	0.5770084261894226	1.0	0.7545930743217468	0.7942988276481628	0.7673974633216858	0.71705561876297	0.6110479235649109	0.8603672981262207	0.4809870421886444	0.37063130736351013	0.3278575837612152	0.4037810266017914	0.4485260844230652	0.2016267627477646	0.23997898399829865	0.19804483652114868	0.536816418170929	0.45948508381843567	0.41060593724250793	0.23298083245754242	
Oui/ouvrage/lourd	0.26892149448394775	0.21014663577079773	0.29933789372444153	0.2402334064245224	0.26506438851356506	0.310103178024292	0.288114994764328	0.31846368312835693	0.28487321734428406	0.29955679178237915	0.2978680431842804	0.2799675762653351	0.28342336416244507	0.3576982915401459	0.3536475598812103	0.295255571603775	0.2692181169986725	0.2968885600566864	0.33617496490478516	0.3415646255016327	0.21987473964691162	0.2803574800491333	0.4894283711910248	0.4849684238433838	0.5637617707252502	0.5637770295143127	0.5261645913124084	0.35966333746910095	0.45851728320121765	0.3982730507850647	0.5230830311775208	0.5027537941932678	0.4638790786266327	0.3662358820438385	0.3993031084537506	0.5404146909713745	0.30407148599624634	0.4029078483581543	0.5177167057991028	0.5151750445365906	0.515388548374176	0.15249812602996826	0.29197973012924194	0.4397631585597992	0.4122571647167206	0.3001255989074707	0.06985877454280853	0.43917885422706604	0.33410051465034485	0.3512319326400757	0.3436363935470581	0.28618764877319336	0.3022572100162506	0.43324169516563416	0.49201831221580505	0.39741140604019165	0.15314286947250366	0.13335207104682922	0.24717457592487335	0.4073399603366852	0.17754624783992767	0.3458156883716583	0.4406677782535553	0.326922744512558	0.573436975479126	0.4862787127494812	0.3688490092754364	0.31163108348846436	0.443765252828598	0.31590741872787476	0.5581525564193726	0.5273157358169556	0.4637960195541382	0.32324716448783875	0.2373766452074051	0.33575159311294556	0.5311352610588074	-0.015862567350268364	-0.007271547801792622	0.1832927018404007	-0.050568241626024246	0.11921784281730652	0.20129479467868805	0.2432723194360733	0.22252771258354187	0.16998250782489777	0.2150343954563141	0.2776665687561035	0.7803006768226624	0.6244041323661804	0.572970449924469	0.7545930743217468	1.0	0.8077958822250366	0.7308566570281982	0.7404144406318665	0.6821984052658081	0.8101742267608643	0.5268667936325073	0.30875149369239807	0.2776952385902405	0.4242546260356903	0.5222861170768738	0.22482554614543915	0.21032880246639252	0.20569799840450287	0.6049706339836121	0.5069382190704346	0.3684859275817871	0.28860822319984436	
Oui/bouclier/lourd	0.36892199516296387	0.26258525252342224	0.3997046947479248	0.3563484847545624	0.3709629476070404	0.41215768456459045	0.411810964345932	0.4050891101360321	0.40595167875289917	0.4132801592350006	0.40630435943603516	0.4048904776573181	0.367410272359848	0.4646685719490051	0.45682045817375183	0.4069752097129822	0.3883950114250183	0.3880789875984192	0.419801265001297	0.4255771040916443	0.33020657300949097	0.42273807525634766	0.5420563220977783	0.5013989806175232	0.5986908078193665	0.5120351910591125	0.5812950730323792	0.39234480261802673	0.49239975214004517	0.4268133044242859	0.5617485642433167	0.5393651127815247	0.4972240924835205	0.3394964337348938	0.38799071311950684	0.6019280552864075	0.3297004699707031	0.3913019299507141	0.5333929061889648	0.5430203080177307	0.5418447852134705	0.1780013144016266	0.27882298827171326	0.37174350023269653	0.4090239405632019	0.2738913893699646	0.050642214715480804	0.44079336524009705	0.26566988229751587	0.34487783908843994	0.32854050397872925	0.301582932472229	0.30727511644363403	0.45786014199256897	0.4689180850982666	0.38120579719543457	0.19006440043449402	0.16513198614120483	0.2769325375556946	0.4014280438423157	0.19975467026233673	0.3750234544277191	0.4116314947605133	0.31895238161087036	0.5521048307418823	0.470799058675766	0.3744279444217682	0.33040452003479004	0.5104454159736633	0.3607255518436432	0.5434510707855225	0.5546247959136963	0.4765157103538513	0.3670569658279419	0.25984498858451843	0.3648679852485657	0.5394556522369385	-0.004204289522022009	-0.00534457340836525	0.1887625753879547	-0.0708988681435585	0.12772344052791595	0.24402958154678345	0.24962198734283447	0.22304219007492065	0.16946791112422943	0.21236328780651093	0.2534220218658447	0.7898803949356079	0.7260722517967224	0.63930344581604	0.7942988276481628	0.8077958822250366	1.0	0.8153662085533142	0.8097000122070312	0.6904136538505554	0.8339747786521912	0.5331687331199646	0.3176040053367615	0.3221782445907593	0.45021089911460876	0.5301867723464966	0.23240433633327484	0.2538187503814697	0.2048312872648239	0.624224066734314	0.5403277277946472	0.45540937781333923	0.2576215863227844	
Oui/portail/lourd	0.29778963327407837	0.2142806053161621	0.30152270197868347	0.30077221989631653	0.27951475977897644	0.3268851041793823	0.3335423171520233	0.30739057064056396	0.3398505449295044	0.3406388461589813	0.2714734375476837	0.326181024312973	0.3168122172355652	0.3511289954185486	0.40974897146224976	0.35653817653656006	0.2882068455219269	0.2929266393184662	0.30899778008461	0.3720206320285797	0.28084397315979004	0.3455706238746643	0.566002607345581	0.441675066947937	0.48478251695632935	0.4528331458568573	0.5651154518127441	0.3166711628437042	0.4649102985858917	0.37161582708358765	0.5151655077934265	0.547452449798584	0.4396982789039612	0.3146979510784149	0.3350788652896881	0.5892339944839478	0.25772741436958313	0.30793240666389465	0.4264381229877472	0.4593167006969452	0.4989323616027832	0.11980225890874863	0.21691589057445526	0.2970176637172699	0.35906508564949036	0.22136378288269043	0.03407181054353714	0.4252694547176361	0.2067563533782959	0.2994062006473541	0.302016943693161	0.24877963960170746	0.3022500276565552	0.41849416494369507	0.3904033303260803	0.3632447123527527	0.1806374043226242	0.12397310137748718	0.21870733797550201	0.3505668640136719	0.18935327231884003	0.2869383692741394	0.33860594034194946	0.27107346057891846	0.5319359302520752	0.39590975642204285	0.3569965064525604	0.3339957892894745	0.4763869345188141	0.3315759599208832	0.4425428509712219	0.4578338861465454	0.4303327798843384	0.31553810834884644	0.22922758758068085	0.34542688727378845	0.4615353047847748	-0.08384649455547333	0.001943077426403761	0.14436736702919006	-0.1470867544412613	0.06913349777460098	0.21379855275154114	0.19867156445980072	0.15153257548809052	0.10070395469665527	0.15537291765213013	0.19754795730113983	0.6802447438240051	0.6567125916481018	0.5996711254119873	0.7673974633216858	0.7308566570281982	0.8153662085533142	1.0	0.7134916186332703	0.6084914207458496	0.7437764406204224	0.3953922390937805	0.2632497251033783	0.3004063665866852	0.39870062470436096	0.450178861618042	0.15644751489162445	0.24762193858623505	0.14949673414230347	0.5382083058357239	0.4526745676994324	0.4510681927204132	0.16816775500774384	
Oui/revolver/lourd	0.37196072936058044	0.18486836552619934	0.39154163002967834	0.33444052934646606	0.3705299198627472	0.4362262487411499	0.3962338864803314	0.40397241711616516	0.3710567057132721	0.39831697940826416	0.33138418197631836	0.4010509252548218	0.35207146406173706	0.4195370674133301	0.41218316555023193	0.3840761184692383	0.3614359498023987	0.3870440721511841	0.4024253785610199	0.4079596996307373	0.2815206050872803	0.3452267646789551	0.4836183786392212	0.4670385420322418	0.5450646877288818	0.5086439847946167	0.5008681416511536	0.33741432428359985	0.4075593650341034	0.43037351965904236	0.5245938301086426	0.5383229851722717	0.470003217458725	0.21650995314121246	0.36611273884773254	0.5054738521575928	0.22810842096805573	0.31566864252090454	0.4460419714450836	0.510660707950592	0.5595201849937439	0.08534497022628784	0.17134037613868713	0.36234644055366516	0.40048977732658386	0.14714600145816803	-0.05822167173027992	0.4214728772640228	0.2476387470960617	0.3146592974662781	0.3603421151638031	0.32632336020469666	0.30020177364349365	0.44117626547813416	0.4927341938018799	0.36110422015190125	0.13324548304080963	0.053036004304885864	0.2825430929660797	0.38072463870048523	0.09854744374752045	0.33798107504844666	0.39337456226348877	0.3094579577445984	0.5203315615653992	0.44246572256088257	0.271340936422348	0.31809088587760925	0.5192500352859497	0.22419308125972748	0.5645141005516052	0.5702283978462219	0.4311266541481018	0.23252330720424652	0.22742725908756256	0.2349882423877716	0.5658047199249268	-0.0965142473578453	-0.0732579454779625	0.1857949197292328	-0.1283172369003296	0.07306872308254242	0.22651809453964233	0.21454653143882751	0.1871848702430725	0.1670641154050827	0.18403644859790802	0.24819160997867584	0.6789866089820862	0.6429750323295593	0.5989649891853333	0.71705561876297	0.7404144406318665	0.8097000122070312	0.7134916186332703	1.0	0.6400350332260132	0.771148681640625	0.5506048798561096	0.21073852479457855	0.2613634765148163	0.4515109062194824	0.4816388189792633	0.06202993169426918	0.1423327922821045	0.09851320087909698	0.5978446006774902	0.48014527559280396	0.40287265181541443	0.1785234659910202	
Oui/crâne/lourd	0.32028108835220337	0.16203130781650543	0.3733356297016144	0.2673744857311249	0.3152293264865875	0.36409521102905273	0.3745940029621124	0.36890310049057007	0.32476410269737244	0.3552730679512024	0.3227540850639343	0.35120689868927	0.3073175847530365	0.39782097935676575	0.3765833079814911	0.34129732847213745	0.2946610748767853	0.34666064381599426	0.40546444058418274	0.4009714424610138	0.22275377810001373	0.31514814496040344	0.42789459228515625	0.38568800687789917	0.4754096567630768	0.39460235834121704	0.4324544370174408	0.2996801435947418	0.36226025223731995	0.33794400095939636	0.4107222855091095	0.42626166343688965	0.37403202056884766	0.16155856847763062	0.29434075951576233	0.43334197998046875	0.19297899305820465	0.34836503863334656	0.3906298279762268	0.41028469800949097	0.4334796071052551	0.0017771335551515222	0.07749427109956741	0.35194239020347595	0.4066304564476013	0.07342543452978134	0.012324297800660133	0.4694349765777588	0.3086448609828949	0.31125056743621826	0.3439609110355377	0.3234069049358368	0.30708301067352295	0.34376636147499084	0.39047881960868835	0.5181782245635986	0.08209896832704544	-0.018941134214401245	0.25098299980163574	0.43597412109375	0.1103256493806839	0.3586652874946594	0.44312483072280884	0.32260453701019287	0.40955838561058044	0.507129967212677	0.2160903662443161	0.20081405341625214	0.3704843819141388	0.16662563383579254	0.5155114531517029	0.46672478318214417	0.33105358481407166	0.20585240423679352	0.17565393447875977	0.1893293559551239	0.44462287425994873	-0.07523299753665924	-0.061357248574495316	0.1817217618227005	-0.10990696400403976	0.05625053495168686	0.2183436006307602	0.2191280722618103	0.1984332650899887	0.1615879237651825	0.1977226883172989	0.2805218994617462	0.6433812379837036	0.6051620841026306	0.4835132956504822	0.6110479235649109	0.6821984052658081	0.6904136538505554	0.6084914207458496	0.6400350332260132	1.0	0.6541943550109863	0.5387665033340454	0.14856529235839844	0.21181881427764893	0.40531784296035767	0.4144611656665802	0.011339301243424416	0.09756403416395187	0.05814068391919136	0.5075960755348206	0.43522366881370544	0.32719194889068604	0.11508041620254517	
Oui/sac/lourd	0.2432737946510315	0.15491993725299835	0.27173829078674316	0.23957091569900513	0.27082642912864685	0.2820030152797699	0.30203497409820557	0.3008296489715576	0.2572788894176483	0.28416478633880615	0.30822819471359253	0.27291157841682434	0.24302925169467926	0.3349567949771881	0.33791837096214294	0.26012057065963745	0.2448844015598297	0.2557651400566101	0.3020523488521576	0.30733349919319153	0.19884562492370605	0.27692538499832153	0.49402493238449097	0.5058068037033081	0.5748576521873474	0.5298634171485901	0.5506244897842407	0.3450981676578522	0.4523541331291199	0.44803088903427124	0.5376930236816406	0.532957911491394	0.49631938338279724	0.38015326857566833	0.39235126972198486	0.5418708324432373	0.2735428512096405	0.34111326932907104	0.5616003274917603	0.5335639715194702	0.5129249691963196	0.18708840012550354	0.3726801574230194	0.4018431305885315	0.4322892427444458	0.36769750714302063	0.12358897924423218	0.4438727796077728	0.3144543766975403	0.34562286734580994	0.347033828496933	0.33480218052864075	0.3039013147354126	0.5504750609397888	0.5346193313598633	0.4299668073654175	0.23395846784114838	0.1842500865459442	0.27922001481056213	0.3960392475128174	0.2505399286746979	0.3552554249763489	0.43919068574905396	0.3846745193004608	0.606997549533844	0.5044589042663574	0.40369319915771484	0.33369407057762146	0.5159363150596619	0.3610614538192749	0.48208537697792053	0.5352712273597717	0.5378409028053284	0.3434339165687561	0.2667102813720703	0.36063796281814575	0.5694425106048584	-0.014116277918219566	-0.007402154617011547	0.15087778866291046	-0.014844176359474659	0.10207339376211166	0.1900191307067871	0.20900963246822357	0.177641361951828	0.12283037602901459	0.17058418691158295	0.22827914357185364	0.732291042804718	0.6716413497924805	0.5940666794776917	0.8603672981262207	0.8101742267608643	0.8339747786521912	0.7437764406204224	0.771148681640625	0.6541943550109863	1.0	0.5204734206199646	0.3779186010360718	0.3494400382041931	0.43943125009536743	0.5054921507835388	0.22059029340744019	0.2376939356327057	0.23126113414764404	0.584773063659668	0.5485022068023682	0.4258997142314911	0.28550058603286743	
